topic,category,question,answer,keywords,timestamp
FYP Registration Inquiry,Academic,السلام عليكم يا شباب ، تسجيل الfyp الحين ولا مرة واحدة في الجوجل فورم اللي ينزل بعدين ذاك ؟,"في مادة اسمها fyp تسجلها مع الregistration عشان تدخل فالslip حقك
اذا ما سجلتها ما رح تقدر تعبي الفورم","['FYP', 'registration', 'UTM']",2023-01-15
AI Course Professor Inquiry,Academic,"DR KHAIRUL HAMIMAH BIN ABAS شباب مين يعرف هذه الدكتوره تدرس AI , كيف وضعها","شرح كويس
طيبة في الدرجات ولطيفة في التعامل","['AI', 'professor', 'Khairul Hamimah']",2023-01-15
Robot Autonomous Course Registration,Academic,"السلام عليكم ورحمة الله
اللي حابب ينزل Robot Autonomous الترم الجاي يملي الشيت ، هنفتح سكشن ان شاء الله",https://docs.google.com/spreadsheets/d/1X4OYnN8RyUoxpCd9OHAdo9cnLXF3voMhvkEGQAMVOH0/edit?usp=sharing,"['Robot Autonomous', 'course registration', 'UTM']",2023-01-15
Best Lecturer for Electronic Systems,Academic,افضل دكتورة تدرس الكترونك سستم,Noor hazirah كويسة في الدرجات لكن شرحها ضعيف نوعا ما,"['electronic systems', 'lecturer', 'Noor hazirah']",2023-01-15
Final Exam Preparation Sessions,Academic,يا شباب هذي الفترة بيتم تنظيم دروس تقوية للفاينلات الي عنده المقدرة يقدم يساعدنا في تعبية الفورم 🌹🥰,"الاحد من ٨-١٠
الاربعاء من ١٢-١
عند سنه ثالثه غير منتظم
سكشن ٩-١٠","['final exams', 'preparation sessions', 'timetable']",2023-01-15
Best Lecturer for Digital Systems,Academic,السلام عليكم شباب مين احسنهم Digital system?,"شذيده
اتوقع هي الافضل في الماده ذي ولها فديوهات. انصحك فيها. تشرح وتزبط درجات 🖤.","['digital systems', 'lecturer', 'Shadida']",2023-01-15
Excel Course Information,Academic,"شباب ايش موضوع مادة الاكسل
انزلها اي سكشن ما يفرق؟","فزيله طيبه
يب جدا","['Excel', 'course', 'sections']",2023-01-15
Best Lecturer for Professional Engineering Practice,Academic,شباب مين اخذ professional engineering practice مين افضل دكتور في هذه الماده  ؟,Shaharin,"['professional engineering practice', 'lecturer', 'Shaharin']",2023-01-15
Elective Courses Registration,Academic,"https://docs.google.com/spreadsheets/d/1yDA4HELZ6bwCmW_Zjuo7M37fmBgVgCer4AUwYl_zg30/edit?usp=sharing

السلام عليكم
إللي عايز ينزل أي electives من
Instrumentation
PLC
Embedded
يملى إسمه و الماتريك عشان نطلب يفتحوا سكاشن",,"['elective courses', 'registration', 'Instrumentation', 'PLC', 'Embedded']",2023-01-15
Best Lecturer for Devices and Circuits,Academic,من الأفضل فيهم؟ devices and circuits,"شهرين مد ايوب ممتاز ورايق
لو تلتزم بالحضور وتتفاعل معاه بيزبطك بالدرجات","['devices and circuits', 'lecturer', 'Shaharin']",2023-01-15
Elective Field Briefing for SEEL Students,Academic,"Assalamualaikum and Good Afternoon,

Briefing on Elective Field for 3rd Student (SEEL Student)

Attention to all Third Year ( Electronics) Students, there will be a Briefing on Elective Field for Semester 2, Session 2022/2023. Details as below :

📆 17 January 2023 ( Tuesday)
⏰ 8pm
🔗https://utm.webex.com/utm/j.php?MTID=mfa368ee43ab0625edea67571f7f9e101

Thank you,",,"['elective field', 'briefing', 'SEEL students', 'UTM']",2023-01-16
Excel Course Schedule,Academic,"شباب مادة الاكسل
كيف وضعها ، و وين السكاشن و اوقاتها؟",,"['Excel', 'course', 'schedule']",2023-01-16
Power Course Registration,Academic,"شباب المفروض اننا ناخد power السمستر هذا ولكن مش مفتوحة، اللي بدو ياخدها ممكن يكتب اسمو عشان نحاول نفتحها.
العدد المطلوب اكثر من ٢٠ تقريبا
1-FAHED M Y QANNITA
2-LABEEB
3-Albaraa",,"['power course', 'registration', 'UTM']",2023-01-17
Professor Evaluation for Engineering Mechanics,Academic,شباب الدكتور دا كويس في engineering mechanics?,"اخذت معاه AI وكان جيد
في مااعرف عن كيف تدريسه لهذي المادة بس بشكل عام تقدر تمشي معاه","['engineering mechanics', 'professor evaluation', 'teaching quality']",2023-01-17
Professor Evaluation for Final Year Project,Academic,حد قد اخذ عند هذا fyp ؟,"شفت تعامله في ال fyp 
وكان طيب وتعامله محترم جدا","['fyp', 'professor evaluation', 'final year project']",2023-01-20
Course Registration Issues,Academic,شباب للآن مش عارف أسجل المواد الموقع كل مرة بيعلق ما بيخليني أسجل ولت مادة,"ادخل على Registration مش course offered
و هتقدر تضيف","['course registration', 'website issues', 'academic advising']",2023-01-19
Professor Evaluation for Digital Systems,Academic,"شباب digital system?
كويسه؟","جدًا
شرحها رهيب و طيبه","['digital systems', 'professor evaluation', 'teaching quality']",2023-01-21
PRISMS Program Briefing,Academic,"FKE 2022/2023-2 PRISMS Briefing : 31 Jan 2023, 2.30 PM on WEBEX (Online)","FKE will be conducting a briefing on PRISMS on 31 Jan 2023, 2.30 pm at the following Webex Link.
All undergraduate students are encouraged to attend, especially 3rd year sem 1 and sem 2 students.
You can ask questions at the end of the session.","['PRISMS', 'briefing', 'FKE', 'undergraduate', 'master courses']",2023-01-29
Study Together Program Announcement,Academic,"*[STUDY TOGETHER WITH PMIUTM]*
Assalamualaikum wbt,
😱Matematik susah?
😱 Masih belum cukup study?
😱 Peperiksaan akhir sudah dekat?","Kami dari Persatuan Mahasiswa Islam akan mengadakan program ""Study together With PMITUM"" untuk membantu para pelajar mengatasi masalah-masalah tersebut. Ayuh sertai sekarang!!
Butiran adalah seperti berikut:
🗓️ Tarikh: *Isnin, 30 Januari 2023*
🕌 Tempat: *Dewan Al-Khawarizmi, Masjid Sultan Ismail*
📝 Akan membincangkan kertas soalan peperiksaan tahun-tahun lepas
📌 Subjek yang bakal dibincangkan:
🧮 Engineering Mathematics I🧮
Pensyarah: Dr Ang Tau Keong
Masa: 8 pagi - 10 pagi
🧮 Engineering Mathematics II🧮
Pensyarah: Dr Lim Yeou Jiann","['study together', 'PMIUTM', 'mathematics', 'exam preparation']",2023-01-29
Engineering Mathematics Exam Preparation,Academic,What are the details of the past year exam paper discussion sessions?,"The sessions include:
- Engineering Mathematics I with Dr Ang Tau Keong from 8 am - 10 am
- Engineering Mathematics II with Dr Lim Yeou Jiann from 11 am - 1 pm
- Differential Equations with Dr Mohd Ariff Admon from 2 pm - 4 pm
Food is provided for the first 50 participants in each session. To join, fill out the Google form: https://forms.gle/6CuGDw9W4XNUGbYy6
For inquiries, contact Zufayri at 010-334 8656 or Aziean at 011-4018 0374.","['Engineering Mathematics', 'exam preparation', 'past year papers', 'Differential Equations']",2023-01-29
Internship Eligibility for Irregular Students,Academic,هل في احد من طلاب ال irregular اخذ ال internship بعد السمستر الخامس بعدد credits اقل من ٨٥ لان سألت وحدة من الاوفس تقول لي ٨٧ minimum,اعرف واحد صديق لي حاول ياخده بكريديت ٨٢ وهو irregular ومرضوش,"['internship', 'irregular students', 'credits', 'minimum requirement']",2023-01-31
