topic,category,question,answer,keywords,timestamp
Course Schedule and Lecturer Information,Academic,ياشباب استفسار كان في لينيك في مواد الالكتيف والاوقات واسامي الدكاتره هل في احد معا ؟؟ او كيف احصل حداول المواد هذي مع اسامي الدكاتره,,"['مواد الالكتيف', 'اوقات', 'اسامي الدكاتره', 'حداول']",2023-03-16
21 Credit Hours Enrollment Conditions,Academic,سلام عليكم، احد عارف ايش هي شروط ٢١ كردد؟,ضروري ال CGPA حقك ما يقل عن 3.3 وكمان ضروري تلاقي موافقة ال coordinator والAA وكمان الDean حق الكلية.,"['21 كردد', 'CGPA', '3.3', 'coordinator', 'AA', 'Dean']",2023-03-16
Course Registration Requirements,Academic,احد عارف ايش هي شروط ٢١ كردد؟,ضروري ال CGPA حقك ما يقل عن 3.3 وكمان ضروري تلاقي موافقة ال coordinator والAA وكمان الDean حق الكلية,"['شروط', '21 كردد', 'CGPA', '3.3', 'موافقة']",2023-03-16
Course Material Availability,Academic,احد عنده booklet mechatronics للغير منتظم,هذه Booklet لدفعة 2021. و مافي booklet لغير منتظم. و ل دفعة ٢٠٢٢ تحصله هنا https://linktr.ee/ugskeutm,"['booklet', 'mechatronics', 'غير منتظم', '2021', '2022']",2023-03-16
Professor Recommendations,Academic,كيف الدكتور هذه ..سيقنل,شرحها كويس لكن شديدة في التصحيح,"['دكتور', 'سيقنل', 'تصحيح', 'شرح']",2023-03-16
Professor Recommendations,Academic,اي دكتور افضل لل instrumentation and measurment,الطيار,"['دكتور', 'instrumentation and measurement', 'الطيار']",2023-03-17
Professor Recommendations,Academic,كيف الدكتوره هذي مادة سيقنال,الدكتور ذي تمام,"['دكتور', 'سيقنال', 'تصحيح']",2023-03-17
Professor Recommendations,Academic,شباب مافي قدامي غير هذولا لل digital systems. مين الأفضل؟,Digital systems خذلك مع SHAHARIN هو افضلهم,"['دكتور', 'digital systems', 'SHAHARIN']",2023-03-18
Professor Recommendations,Academic,Practical engineering تنصحوا بأي دكتور؟,دكتور حنيف جدا احترافي,"['دكتور', 'Practical engineering', 'حنيف']",2023-03-18
Course Amendment Issues,Academic,يا شباب ال amendment شغال عندكم؟,مش راضي يشتغل عندي وبيطلع لي كورسات السمستر اللي فات,"['amendment', 'course registration', 'technical issue']",2023-03-19
Best Professors for MATLAB and Instrumentation,Academic,شباب مين افضل دكاترة لمادة mat lab و instrumentation ?,Instru :Anita or sallahudin,"['MATLAB', 'instrumentation', 'professors']",2023-03-19
Lab Section Information,Academic,ي شباب الـ2nd year lab كيف نظامه يعني هل في موقع له ثابت وكيف نظام دكاترة لان مافي تفاصيل بال e learning.,بس سجله عmy utm وبعدين بيسوو جروب بعد كم يوم وبينشرو اللينك هذا بيكون جروب الاساسي للاب ، بعدها بينشرو اسماء الجروبات والدكاترة ف حاليا بس سجله,"['2nd year lab', 'e-learning', 'lab registration']",2023-03-19
Changing Lab Sections,Academic,يجماعة كيف اقدر اغير السكشن,ماصار يضبط تخليه بالسالب الان الا لو معك توقيع دكتور ووافق يدخلك معه تسوي بالفورم يدوي,"['lab section', 'change section', 'registration']",2023-03-19
Professor Contact Information,Academic,شباب حد معاه رقم الدكتور هذا؟,Dr. Herlina Binti Abdul Rahim (Industrial Instru. ).vcf (file attached),"['professor contact', 'Dr. Herlina', 'contact information']",2023-03-19
Course Availability,Academic,SEEE3143 Control System Design المادة هذي يا شباب تنزل مرتين او مرة فقط في السنة.,مرتين بس عدد سكاشن قليله في السمستر الجاي,"['course availability', 'Control System Design', 'SEEE3143']",2023-03-19
Statistics Professor Feedback,Academic,شباب اخبار الدكتور دا في Statistics,هذي كثار اشتكو منها مو بس في الاحصاء حتى في مواد الماث الثانيه,"['statistics', 'professor feedback', 'course difficulty']",2023-03-19
Course Registration and Section Change,Academic,شباب ال course registration slip بعد ما تحذف مادة وتغير سكاشن كم ياخذ وقت عشان يتحدث ؟,اعتقد الslip ياخذ وقت عشان يتحدث,"['course registration slip', 'section change', 'update']",2023-03-22
Professor Evaluation,Academic,هاذي تمام اخذت معاها DE في الاونلاين,اسوء واحدة ممكن تأخذ معاه اخذت معاه قبل سنة. دكتورة سيئة جدا وتعامل زفت وتصحيح زفت وكمان شرح اي كلام,"['professor evaluation', 'DE', 'online']",2023-03-20
Library Resources,Academic,بما ان الدراسة قربت وهنرجع للمذاكرة كويس جدا نحضر نفسنا للمواد بتاعت السمستر الجديد غير كدا طلبة كتير بيكون عندها كتب يقدروا يفيدوا بيها غيرهم,احنا عاملين حلقة وصل ومكان موحد للكتب (مكتبة) بحيث اللي عايز كتاب يقدر يستعيره مننا لمدة اقصاها سمستر كامل. رابط مكتبة الإتحاد: https://docs.google.com/spreadsheets/d/1hWfNsimzYXqxXpg7KPGfi8aDkZH5oxGk/edit?usp=sharing&ouid=109384093271662560147&rtpof=true&sd=true,"['library', 'books', 'semester', 'resources']",2023-03-20
Lab Section Information,Academic,جماعة هو ال 3rd year specialized lab المفروض اجيب جروب الواتس بتاعو منين ولا هو زي الcomon بعرف المعلومات من موقع اللاب؟؟,https://t.me/+KbuScADyGB45ZmE1,"['lab', '3rd year', 'specialized lab', 'WhatsApp group']",2023-03-20
Professor Contact Information,Academic,شباب لو احد عنده رقم اي دكتور من هذولا يرسله,Dr. Yusri Yunos UTM.vcf (file attached),"['professor', 'contact', 'number']",2023-03-21
Course Material Location,Academic,احتاج جدول الماده ذي احصلها وين,من ال e-learning المفروض الدكتور بيوضح لك ويقلكم مكان القاعة,"['course material', 'location', 'e-learning']",2023-03-20
Digital Care Contact,Academic,شباب ممكن ايميل الDigital Care,digitalcare@utm.my,"['Digital Care', 'email', 'contact']",2023-03-21
Section Change Process,Academic,شباب في حد يعرف كيف اغير سكشن lab2 manual,اتواصل معاه وخليه يوقع لك على فورم تغيير السكشن، بعدين ارفعه للكلية من موقع linktree. رابط الفورم: https://forms.gle/ty3sg5LTFZJfec4e6,"['section change', 'lab', 'manual', 'form']",2023-03-21
Professor Evaluation,Academic,كيف الدكتورة ذه يا شباب؟,اخذت معاها لاب وكانت متساعدة، مدري عنها بتدريس المواد,"['professor evaluation', 'lab', 'teaching']",2023-03-22
Lab Location,Academic,احد عارف موقع قاعة 2nd year lab؟ سكشن ٥,اليوم مافي اسبوع الجاي لسى البريفينق نبدا من اسبوع ثالث,"['lab location', '2nd year', 'section 5']",2023-03-22
Course Registration and Credit Discount,Academic,هل اللي ياخذ اقل من 12 كردت يعطونه خصم في رسوم السمستر ؟ ولا كلام فاضي؟,ممنوع إذا كنت آخر سيمستر و عندك كريدت أقل من ١٢. الذي سمعته من الشباب ان الجامعه تعملك خصم اذا عندك اقل من 5 كردت. اذا عندك ٩ كريديت او اقل ع التخرج ، تقدّم ع خصم من البندهاري و يعطوك لكن الخصم مو هذاك الزود.,"['خصم', 'رسوم السمستر', 'كريدت', 'البندهاري']",2023-03-23
Course Material Request,Academic,شباب حد عندو تسجيلات لمادة computer architecture,No direct answer provided.,"['computer architecture', 'تسجيلات']",2023-03-28
Professor Contact Information,Academic,شباب عندكم رقم احمد عاطف؟,"Dr.Ahmad Athif Mohd Faudzi.vcf (file attached), AP Dr Ahmed Athif Faudzi.vcf (file attached)","['احمد عاطف', 'رقم', 'فودزي']",2023-03-23
Professor Evaluation,Academic,كيف دكاترة ذول ( احصاء ). احد اخذ معهم ؟,"هذي انتبه منها.. ابعد بعييييد, هذي اخذت معاها كويسه","['دكاترة', 'احصاء', 'تقييم']",2023-03-22
Professor Evaluation,Academic,حد خذ معها English 3 ؟,A+ 😂🔥.,"['English 3', 'تقييم', 'محاضرات']",2023-03-27
Professor Evaluation,Academic,سلام عليكم حد يعرف واحد من دول ؟,درست عنده كوميونكيشن ، ابعد عنه ، كان شديد في التحضير و ما يضبط في الدرجات,"['تقييم', 'دكتور', 'كوميونكيشن']",2023-03-27
Course Registration Process,Academic,بعد ما الادفايزر يقبل الثلاثة ريبورتات حق الاكسل ايش الخطوة الي بعدها للتسجيل؟,حاول تسجل الماده من ال add course هذا كودها UKQT3001 اغلب السكاشن فل اللي تعبي الفورم وتاخذ توقيع الدكتور. وترسل للارفيس عشان يسجلوها لك,"['تسجيل', 'اكسل', 'ادفايزر']",2023-03-27
Professor Contact Information,Academic,شباب احد.معه رقم الدكتور كومار,Prof. Dr Kumaresan.vcf (file attached),"['دكتور كومار', 'رقم', 'فودزي']",2023-03-28
Professor Evaluation,Academic,احد يعرف كيف هذا الدكتور في FYP,درّسنا robotics وهو انسان فرفوش، يحب ينكت ويحكي قصص ويعطي نصايح يعني شخصيه حلوه بشكل عام. الدرجات للامانه بس يعطيك حقك,"['FYP', 'دكتور', 'تقييم']",2023-03-29
Course Material Request,Academic,شباب حد عندو فيديوهات الدكتور دة لengineering mathematics 2,1- دكتوره فريده https://youtube.com/playlist?list=PL2LRRctxxQrs23vKeRBemeFm_u1xD-sYo 2- دكتوره فؤاده https://youtube.com/playlist?list=PL__rQdKMkX5U9mTS0AlJHDiPKoPrmNdum,"['engineering mathematics 2', 'فيديوهات', 'دكتور']",2023-03-29
Control Systems Section Inquiry,Academic,ياشباب مين في سكشن 14 control systems?,,"['control systems', 'section 14']",2023-03-30
Internship with English Exemption,Academic,السلام عليكم، احد قد قدر ياخذ تدريب ب ٨٥ كردت مع ال exemption  تبع  English 1 بعد سمستر خامس,,"['internship', '85 credits', 'English 1 exemption', '5th semester']",2023-03-30
Contact Information for Dr. Hazlina Selamat,Academic,حد عنده رقم الدكتوره Hazlina selamat,,"['Dr. Hazlina Selamat', 'contact number']",2023-03-30
Fundamentals of Power Systems Grading,Academic,كيف دكتور ذا يشباب Fundamental of power systems مو مهم الشرح .. الدرجات,,"['Fundamentals of Power Systems', 'grading', 'Dr. Shahrin']",2023-03-30
Microelectronics Lab Previous Materials,Academic,شباب احد عنده previous تبع  3rd year specialization lab  *micro electronics*.,,"['microelectronics', '3rd year', 'specialization lab', 'previous materials']",2023-03-30
App Development Workshop Announcement,Student Life,,"*[UTM AIROST CLUB: App Development Workshop For Beginners]*

👀 Looking to break into the world of app development? Our beginner app development workshop is the perfect place to start. Join our upcoming app development workshop and learn the skills you need to turn your vision into a reality. Workshop details are shown below:

Date: 14th April 2023 (Friday)
Time: 9.00am - 3.00pm
Venue: UTM Makerspace, S01 KTC
Price: Early bird - RM15 (by 5th April 2023) & Late bird - RM20 (by 11th April 2023)
Design resources: Flutter & Firebase

Our team of experienced members will guide you through every step of the app development process, from ideation and design to coding and testing. With hands-on exercises and personalized instruction, you will gain confidence and know how to build your own app from scratch. 

Don't wait any longer to start building the apps of your dreams 🎆. Limited slots are available so register now for our app development workshop and take the first step towards turning your app dreams into reality.

Scan the QR code on the post or click the link https://forms.gle/xn4QAJNLepz724u39 to secure your spot now! 🔥🔥🔥

#utmawesome #UTM #UTMAirostTeam #Airost","['app development', 'workshop', 'UTM', 'Flutter', 'Firebase']",2023-03-31
