topic,category,question,answer,keywords,timestamp
Foreign Language Course Availability,Academic,يا شباب ال foreign language متاحة السمستر ذا ؟ هل فيه احد قدر يسجل فيها,,"['foreign language', 'course availability', 'registration']",2020-10-18
Foreign Language Course Availability,Academic,يا شباب ال foreign language متاحة السمستر ذا ؟ هل فيه احد قدر يسجل فيها,يا شباب هذا جدول ال foreign language للي طلبوه,"['foreign language', 'course availability', 'semester']",2020-10-18
Best Instructor for Solid Mechanics,Academic,ومين افضل مدرس للسولد,والله قالو لنا حبيبه تعتبر الافضل بس سكشنها فل,"['solid mechanics', 'best instructor', 'Habiba']",2020-10-19
Manufacturing Process Course Inquiry,Academic,يا شباب أحد منكم أخذ manufacturing process ذا السمستر,قصدك قاعد ياخذها ذا السمستر ولا اخذها قبل ؟,"['manufacturing process', 'course inquiry', 'semester']",2020-10-19
Solid Mechanics and Dynamics Book Request,Academic,السلام عليكم شباب حد عنده كتاب Solid 1 n Dynamic ويريد يبيعهم يتواصل معي خاص وشكرا 🌹,هذا كتاب السولد ١😁,"['solid mechanics', 'dynamics', 'book request']",2020-10-19
Lab 1 Course Requirements,Academic,الشباب الي اخذو لاب ١ ايش بالضبط مطلوب مننا نسويه,لا لا اخذته السمستر هذا,"['lab 1', 'course requirements', 'semester']",2020-10-19
Vibration Course Book Inquiry,Academic,هل في كتاب للفايبريشن,في ملزمة حق محمد يونس,"['vibration', 'course book', 'Mohammed Younis']",2020-10-20
International Students Course Sections,Academic,,"NOTICE FOR INTERNATIONAL STUDENTS

For those who want to take the courses of UHIS1022 Philosophy & Current Issues, UHIT2302 Science & Technology Thinking and UICL2302 Thinking of Science & Technology, there are several section for international students:

UHIS1022 – section 58, 59, 70 & 71

UHIT2302 – section 03, 07 & 13

UICL2302 – section 06 & 23

Thank you.","['international students', 'course sections', 'UHIS1022', 'UHIT2302', 'UICL2302']",2020-10-20
Advisor Availability,Academic,ياشباب الادفايزرز كلهم يداومون؟,انا رحت لهم امس وحصلت الغالبيه تقريباً,"['advisor', 'availability', 'office hours']",2020-10-20
Course Section Recommendation,Academic,مين تنصحوني اخش معاه .. الاثنين نفس الوقت,ادخل عنده ، محترم وفاهم,"['course section', 'recommendation', 'instructor']",2020-10-20
Deleting a Course from e-Learning,Academic,كيف احذفً ماده من elearning,تعمل لها دروب,"['e-learning', 'delete course', 'drop course']",2020-10-21
Math 2 Section Group Link,Academic,احد عنده رابط قروب ماث 2 سكشن: 40,لا,"['math 2', 'section 40', 'group link']",2020-10-21
Course Registration Form Status,Academic,شباب هل فيه احد جاه اي رد على الفورم حق التسجيل,لا,"['course registration', 'form status', 'response']",2020-10-22
UTM Official Email Issue,Academic,عندي مشكله بال Utm Official email اللي عنده رقم ال CiCT يعطيني بالله,ايميلهم cict@utm.my الرقم +(6) 07 – 5532136,"['UTM official email', 'CICT', 'contact']",2020-10-22
UICL2302 Section Inquiry,Academic,شباب مين ياخذ uicl2302 ذا السيمستر ؟,انا تورطت ب سيكشن ماليزي وقالو بس سيكشن ٦ و ٢٣ الي بالانجليزي,"['UICL2302', 'section inquiry', 'semester']",2020-10-25
English 2 Section Inquiry,Academic,يا شباب في احد اخذ engilsh 2 احد بسكشن ٣٢؟,,"['English 2', 'section 32', 'inquiry']",2020-10-26
Malay Language Section Inquiry,Academic,شباب احد داخل Malay language سكشن ٦ ؟,,"['Malay language', 'section 6', 'inquiry']",2020-10-28
English 2 Section Inquiry,Academic,يا شباب في احد اخذ engilsh 2,,"['English 2', 'section inquiry']",2020-10-26
Malay Language Section Inquiry,Academic,شباب احد داخل Malay language سكشن ٦ ؟,,"['Malay language', 'section 6']",2020-10-28
MyLinE Weekly Competition Announcement,Academic,,MyLinE is having a weekly competition starting this week until week 15. Do join us! Thank you. http://myline.utm.my/myline/course/view.php?id=189,"['MyLinE', 'weekly competition', 'week 15']",2020-10-28
Lab 1 Short Report Inquiry,Academic,ي عيال احد عنده نموذج من لاب 1 short report ؟,,"['lab 1', 'short report', 'template']",2020-10-28
Experiment 2 Solution Inquiry,Academic,شباب احد عنده حل التجربه,,"['experiment 2', 'solution']",2020-10-30
Experiment 2 Document Sharing,Academic,,https://drive.google.com/drive/folders/12uIOzUSRJUAJSAMP8xzYp4XEdNSrw6Sy?usp=sharing,"['experiment 2', 'document', 'Google Drive']",2020-10-31
