topic,category,question,answer,keywords,timestamp
University Market Hours,Student Life,متى يفتح سوق الجامعة؟,سوق الجامعة يفتح من بعد الظهر حتى الرابعة أو الخامسة مساءً، عادة أيام الأربعاء.,"['سوق الجامعة', 'أوقات العمل']",2023-11-13
Bus Service to University,Student Life,هل يوجد باص يذهب من المركز إلى جامعة UTMI؟,نعم، يوجد باص رقم E وC ينقل من المركز إلى UTMI.,"['باص', 'خدمة النقل', 'UTMI']",2023-11-14
Bus Service to AEON,Student Life,وش الباص الي يودي عند AEON؟,من الجماعه باص H يوديك الميديكل بعدين انزل امشي شويه.,"['bus', 'AEON']",2023-11-14
Traffic Violation Payment,Other,كيف اتاكد من مبلغ المخالفه وكيف اسددها اونلاين؟,ترسل إلى الرقم 1588 POLIS SAMAN وأنت تكتب رقم جوازك بدل النقاط.,"['traffic violation', 'payment', 'online']",2023-11-14
University Microsoft Account Issues,Academic,عندني مشكلة في تسجيل دخول حساب الميكروسوفت حق الجامعه، كيف اتواصل مع الجامعه؟,تستطيع مراسلتهم على software@utm.my.,"['Microsoft account', 'university support']",2023-11-14
Shipping Documents to Gulf Countries,Other,اذا ودي اشحن أوراق من ماليزيا لدول الخليج وش افضل طريقة؟,"DHL سريع، اسعاره للامارات: 0.5 Kg = RM 211, 1.5 Kg = RM 375.","['shipping', 'documents', 'DHL']",2023-11-14
Bank Account Opening Process,Visa/Immigration,هل اقدر افتح حساب في mybank؟ وكيف اسوي الورقة؟,روح مكان م استلمت الجواز و قول لهم ابغا افتح حساب بنكي.,"['bank account', 'opening', 'mybank']",2023-11-14
Driving License Acquisition in Malaysia,Other,كيف أحصل على رخصة قيادة سيارة في ماليزيا؟,تدفع رسوم التسجيل، تحضر كلاس نظري، ثم تختبر. إذا اجتزت، تحصل على رخصة مؤقتة وبعدها تدريب عملي واختبار مرور.,"['driving license', 'Malaysia', 'requirements']",2023-11-14
Daily Commute to University,Student Life,ابغى حل لمشكلتي في الانتقال من ميلانا الى الجامعة يومياً.,عندك باص الجامعة ساعة 7:30، أو جرب تشارك الرحلة مع الآخرين.,"['commute', 'university', 'bus schedule']",2023-11-15
Visa Extension for Master's Studies,Visa/Immigration,في احد مددوله الفيزا لمن قرر يكمل ماستر في UTM؟,في شيء اسمه progression visa، تروح إلى مكتب الانترناشونال وتقول لهم أنك ناوي تكمل ماجستير.,"['visa', ""master's degree"", 'progression visa']",2023-11-15
i-Kad Renewal Process,Visa/Immigration,ابغى اجدد i-kad وتاريخ انتهاء i-kad 2024/01/31، كيف الطريقة؟,جددها مع الفيزا، غالباً جوازك يفي بكل الاحتياجات.,"['i-kad', 'renewal', 'requirements']",2023-11-16
Documentation Requirement for Foundation Students,Academic,ورقة الحضور وورقة النتيجة اش بديلها لطالب فاونديشن؟,اطلبها من UTMSPACE Academic Office بإرسال ايميل إلى utmidp@utmspace.edu.my.,"['foundation', 'documentation', 'emails']",2023-11-16
Foundation Attendance Paper and Results,Academic,ورقة الحضور و ورقة النتيجة اش بديلها لطالب فاونديشن,مافي بديل. اطلبها من UTMSPACE Academic Office. ارسل لهم ايميل الى: utmidp@utmspace.edu.my. عرّف فيها عن نفسك اولاً (اسمك، رقم الماترك).,"['Foundation', 'attendance paper', 'results']",2023-11-16
Foundation Test Revision Classes,Academic,ما هي تفاصيل دروس تقوية لمراجعة Test 1 لمادة الرياضيات.,تاريخ: الجمعة، 17/11/2023. الوقت: 4:30 مساءا (أونلاين) على Zoom.,"['Foundation', 'revision classes', 'Test 1', 'mathematics']",2023-11-16
Insurance Card Printing,Student Life,بالنسبة للتأمين هل اقدر اطبعه كبطاقة ولا موجود في التطبيق فقط؟,اعتقد ماتقدر تطبعه اذا نظامه بتطبيق الجوال.,"['insurance', 'printing', 'application']",2023-11-17
Test Location for Foundation Students,Academic,هل الاختبارات للمستوى الأساسي تكون في PRZS؟,لا، ستكون في المكتبة الثانية الي في الcluster.,"['exams', 'foundation', 'PRZS']",2023-11-18
Foundation Program Fees,Academic,هل الطلاب الجدد لازم يدرسو foundation وكم سعر السمستر للفاونديشن والسمستر بعد الفاونديشن؟,"نعم، إلا لو درست في مدارس انترناشونال تدخل مباشرة. سعر Foundation = RM11,469 و 1-8 Semesters = RM64,848.","['tuition fees', 'foundation', 'semesters']",2023-11-19
Finding Cardboard for Project,Student Life,شباب محتاج كراتين (cardboard)عشان بروجكت لو حد معاه او يعرف فين بحصل يقلي بالله.,ممكن تلاقي في شوبي. شوف اي 99 قريب منك يعطوك مجانا.,"['cardboard', 'project', 'supplies']",2023-11-19
Course Attendance Policy,Academic,كم عندي غياب مسموح لماده كور 3 كريدت ولها كلاسين بالاسبوع ؟,80% اعتقد,"['غيب', 'كورس', '3 كريدت', 'كلاسين']",2023-11-21
Class Attendance Calculation,Academic,يعني كم كلاس 🙂,كلاسين بالأسبوع ومعك 14 أسبوع معناها 28 حصة لازم تحضر منها أقل شي 23-24 حصة,"['كлас', 'حضور', 'معادلة']",2023-11-21
Transcript Request Process,Academic,هل اقدر اطلب الترانسكريبت من الموقع ذا http://academic.utm.my/transcript/main.asp قبل لا استلم senate letter ؟,ايوه بس انت وحضك احيانا يعطوك حق ٧ سمسترات واحيانا حق ٨ بس انه عادي تقدم ايوه,"['ترانسكريبت', 'طلب', 'إجراءات']",2023-11-21
International Flight Information,Other,اي مبنى يكون للرحلات الدولية في مطار KL ؟,Klia 1 International,"['مطار', 'KL', 'رحلات دولية']",2023-11-25
Email for Academic Affairs,Academic,ممكن ايميل البندهاري؟,Bendahari-ukp@utm.my,"['إيميل', 'البندهاري']",2023-11-24
Student Activity Registration,Student Life,اقدر اسجل بأكثر من نشاط؟,لا فقط نشاط واحد,"['نشاط', 'تسجيل', 'فعاليات']",2023-11-21
Duplicate SIM Card Replacement Process,Visa/Immigration,هل يستطيع حامل شريحة u mobile المسجلة بجوازه أن يحصل على بديل إذا ضاعت؟ ما هي الإجراءات وياليت ترسلوا لنا مكان قريب من الجامعة.,بسيطة. روح أقرب فرع Umobile مع جوازك يخرجوها لك بـ10 رنجت خلال 10 دقائق. معاك فرع في Aeon Mall أو ذا قريب ديسا: https://maps.app.goo.gl/obsUytEp2nSu6a9R6,"['u mobile', 'duplicate SIM', 'lost SIM', 'Aeon Mall']",2023-11-25
Steps for Receiving Personal Bond,Visa/Immigration,ما هي خطوات استلام الpersonal bond؟,1️⃣ كنسل فيزتك في UTMi 2️⃣ روح البندهاري بيعطونك فورم تعبيه وترسله لهم ايميل 3️⃣ استنى فلوسك.,"['personal bond', 'visa cancellation', 'UTMi']",2023-11-25
Opening a Bank Account for International Students,Academic,مليت الفورم تبع UTM international لفتح الحساب البنكي، وايش الخطوه اللي بعدها؟ هل أقدر افتح في الفرع تبع جوهور بارو؟,اتوقع بس تجيب جوازك و اطبع الورق احتياط وبس ، بس الفرع مدري اتوقع الي جمب ايون مول بس تأكد. الوثائق المطلوبة تشمل: 1- UTMI pdf (مطبوع) 2- جوازك(الأصل مع طباعه) 3- EMGS ورقه فيها حق الي (مطبوع) 4- PAPER PERMISSION TO ENTER(مطبوع) 5- APPROVAL LETTER(مطبوع).,"['bank account', 'UTM', 'international students', 'Johor Bahru']",2023-11-26
Exam Preparation and Events,Academic,أين يمكنني الحصول على صور التكريم لبطولة؟,كل صور الفعاليات نجمعها ونرفعها لمعرض الاتحاد: https://t.me/issygallery.,"['event photography', 'exhibition', 'battle', 'ISS gallery']",2023-11-26
ISID Number Inquiry,Academic,ما هو ISID number؟,رقم يعطوك إياه في الماترك كارد يبدأ ب٢٠٢٣ إذا أنت مسجل هذه السنة.,"['ISID number', 'matric card']",2023-11-27
Student Visa Study Plan Request,Visa/Immigration,طلبوا مني study plan عشان تجديد الفيزا، هل أرسل ايميل لكلية الكهرباء او لازم اروح لهم ف2ف؟,طلبوها مني مره وأرسلت لي الكليه اياها ايميل بس ماردوا سريع فرحت للاوفيس عندهم.,"['study plan', 'visa renewal', 'email']",2023-11-27
Car Inspection Advice,Student Life,كيف يمكنني فحص السيارة قبل الشراء وما هي النصائح لذلك؟,قم بفحص السيارة من مركز أو ورشة ميكانيكية. يجب أن يكون سعر الفحص من 150 ل250 رينجت، ويفضل أن تأخذ معك زميل لمساعدتك في تدوين الملاحظات.,"['car inspection', 'used car', 'mechanic']",2023-11-27
Currency Exchange in Johor,Other,ما هو أفضل مكان سأحول فيه من ريال سعودي إلى رينغيت في جوهور؟,يمكنك صرف في المحلات المجاورة للإيو ن مول. اذا تبغى بنك، حاول تتأكد من الاسعار المختلفة قبل صرف. بعض المحلات لا تخصم رسوم على المبالغ الكبيرة.,"['currency exchange', 'Saudi riyal', 'Malaysian ringgit', 'Johor']",2023-11-28
Currency Exchange Locations,Student Life,أحد يعرف صرافه تصرف دينار كويتي أو عماني إلى رنجت؟,فيه زي المحل صغير ب aeon mall يصرف اغلب العملات.,"['صرافة', 'دينار كويتي', 'دينار عماني', 'رنجت']",2023-11-29
University Housing Registration,Academic,كيف يمكن التسجيل للحصول على سكن داخل الحرم الجامعي؟,التسجيل عبر النموذج المرفق أدناه: https://forms.gle/j1VgVsBHKhQPA4tL6. يرجى الانتباه إلى أن عدد الغرف المتاحة محدود جداً.,"['تسجيل سكن', 'جامعة', 'غرف']",2023-11-28
Passport Renewal Inquiry,Visa/Immigration,إذا جواز سفري انتهى بعد شهر، هل يعتبر جواز جديد بدلاً منتهي أو بدلاً تالف؟,بيركزوا على تاريخ الانتهاء الأصلي مش بعد التمديد، لا تقلق.,"['جواز سفر', 'تجديد', 'انتهاء']",2023-11-29
Visa Transfer Between Passports,Visa/Immigration,حاب استسفر عن جواز جديد وموعد تقديم لتجديد الفيزا، هل أحتاج أنقل الفيزا للجواز الجديد؟,قدم بالجوازين بدون ما تنقل الآن، وهم بيثبتوا الفيزا في الجواز الجديد.,"['تجديد الفيزا', 'جواز سفر', 'نقل الفيزا']",2023-11-29
Bank Account Opening Form,Academic,يا شباب أحد يرسلي الفورم حق فتح حساب بنكي حق الجامعة؟,تم إرسال الفورم.,"['فتح حساب بنك', 'جامعة']",2023-11-29
Withdrawal Limit from Western Union,Other,كيف أسحب حوالة من ويستر يونين بمبلغ كبير؟ هل هناك حدود سحب؟,جرب فرع مرشنتريد الي بالبردايم، اتصل عليهم قبل تروح عشان يكون معهم سيولة.,"['ويستر يونين', 'سحب', 'حدود']",2023-11-30
Short-Term Apartment Rental,Student Life,هل ممكن إيجاد شقة أو استوديو في جوهور لمدة شهر بسعر مناسب؟,جرب هذا الفرع، أرسل لي الموقع.,"['شقة', 'استوديو', 'إيجار', 'قصير الأجل']",2023-11-30
