topic,category,question,answer,keywords,timestamp
Attendance Policy for University Courses,,و المحاضرات الي تكنسلت هاذي ايش هرجتها عشان أتوقع عندي ١٥ بس,الي تكنسلت حسب ما اعرف تنحسب لك حضور فيها,"['attendance', 'lectures', 'university policy']",2024-12-23
Attendance Policy for University Courses,,و غبت ثلاث مرات,بس الموضوع برجع للدكتور,"['attendance', 'lectures', 'university policy']",2024-12-23
Finding a Laptop Charger,Student Life,وين اقدر الاقي مكان يبيع شواحن لابتوب؟,Lazada,"['laptop charger', 'shopping', 'student life']",2024-12-23
Finding a Laptop Charger,Student Life,وين اقدر الاقي مكان يبيع شواحن لابتوب؟,في محلات بعد SDS بتاع الحلويات على الشمال في صفة محلات كلهم بيصلحوا وعندهم بعض القطع ممكن تشيك هناك ولكن أونلاين أرخص ولكن أبطأ لو محتاجه اليوم,"['laptop charger', 'shopping', 'student life']",2024-12-23
Finding a Laptop Charger,Student Life,مافي ف تمان يو ؟,الي يقصده صاحبنا اتوقع اصلا تمان يو,"['laptop charger', 'shopping', 'student life']",2024-12-23
Finding a Laptop Charger,Student Life,وين؟,داخل الجامعة,"['laptop charger', 'shopping', 'student life']",2024-12-23
Locating a Professor's Office,Academic,شباب حد بيعرف مكان مكتب DR.Noorhazira binti Sunar,فالدور الخامس p19a مقابل BT7,"['professor', 'office location', 'university']",2024-12-23
University Office Hours,Student Life,السلام عليكم، الأوفيس شغال اليوم؟,عليكم السلام، نعم,"['office hours', 'university', 'student life']",2024-12-24
University Office Hours,Student Life,السلام عليكم، الأوفيس شغال اليوم؟,بكرة مقفل اجازة الخميس دوام عادي,"['office hours', 'university', 'student life']",2024-12-24
University Calendar,Academic,ممكن احد يرسل تقويم هذه السنه,<Media omitted>,"['university calendar', 'academic schedule']",2024-12-24
University Calendar,Academic,يا شباب ياليت أي أحد عنده UTM calendar يرسله,<Media omitted>,"['university calendar', 'academic schedule']",2024-12-24
Course Materials for Electrical Engineering,Academic,يا اخوان احد عنده ال booklet حق السيمستر الي يقولك كل سيمستر ايش المواد حسب الخطه للكهرباء بيور ؟,https://drive.google.com/file/d/1c0Uz5fdXH-5C9LCWGiE36Eg4EAUuE8ip/view,"['course materials', 'electrical engineering', 'university']",2024-12-24
Time Management and Productivity,Academic,سؤال : كيف تقدر الوقت المعقول للشيء الي بتسويه؟,افهم المهمة بشكل عام ثم قسمها إلى مهام أصغر بتكون أوضح لك ثم بتقدِر تقدِّر الوقت و أيضا ممكن تعتمد على التجارب السابقة إذا قد قمت بمهمة مشابهة من قبل من خلالها تقدر تحدد المدة المطلوبة,"['time management', 'productivity', 'academic']",2024-12-28
Capstone Project Supplies,Academic,رجالة حد هنا عندو female to female jumping wires؟,اتوقع لو رحت P08 ممكن تستعيره من اللاب اللي في الدور الأرضي,"['capstone project', 'supplies', 'university']",2024-12-29
Capstone Project Supplies,Academic,شباب محدش يعرف مكان اشتري منو حاجات للكابستون؟ عايز اشتري generator معين للمشروع ضروري,هذا يقولوا عاده فتح جديد,"['capstone project', 'supplies', 'university']",2024-12-31
Capstone Project Supplies,Academic,هل في كل الاحتياجات ولا على الله حككايته,اعتقد موجود..,"['capstone project', 'supplies', 'university']",2024-12-31
Location of Digital Lab,Academic,السلام عليكم شباب بالله الdigital lab lvl3 وين,,"['digital lab', 'location', 'lvl3']",2024-12-31
Digital Electronics Systems Review Session,Academic,,"يسر اللجنة الأكاديمية للاتحاد المصري ان تعلن عن جلسة مراجعة لDigital Electronics Systems

*يوم الاربعاء، 1st Jan*
*الساعة: 7:30 مساء*
*المحاضر: انس عامر*
*الطريقة: Online*

لو مهتم ادخل الجروب:
https://chat.whatsapp.com/Er6mN8BGFiY3mYPw5LOZVD

اللجنه الأكاديمية للإتحاد المصري ٢٤/٢٥🇪🇬","['Digital Electronics Systems', 'review session', 'online', 'انس عامر']",2024-12-31
