topic,category,question,answer,keywords,timestamp
Course Registration Issue,Academic,شباب هو الامندمنت قفل؟,لا. لسع تقريبا اسبوعين.,"['امندمنت', 'تسجيل', 'قفل']",2024-06-10
Course Section Change,Academic,مقدرش اغير السكشن,ايوه. بس ما انصحك تسويها. السيستم مش بيخليك تعرف ترجع للمقعد القديم. اصبر شوي ممكن السيستم عطلان.,"['سكشن', 'تغيير', 'سيستم']",2024-06-10
Professor Evaluation,Academic,شباب حد عنده رقم الدكتورة دي,No specific answer provided in the chat.,"['دكتورة', 'رقم', 'تقييم']",2024-06-10
Professor Evaluation,Academic,شباب الدكتور ده عامل ايه في الحضور integrity and anti-corruption,No specific answer provided in the chat.,"['حضور', 'integrity', 'anti-corruption']",2024-06-10
Professor Evaluation,Academic,السلام عليكم شباب احد درس رياضيات عند هذا الدكتور كيفه كويس ولا لا بالله,وعليكم السلام ورحمة الله. زملائي اخذوا معاه ويقولون كويس. بيعتمد على الطريقة التقليدية على السبورة وتكتب معاه بدفتر. بيعطيك حقك بس عموما الدكتور جدا كويس وشرحه واضح.,"['رياضيات', 'دكتور', 'تقييم']",2024-06-10
Free Elective Courses,Academic,بالنسبه لطلاب سنه ثالثه ايش مواد الfree elective لانه سجلنا AI بس تقريبا مش لينا السنه دي. ياريت حد يقدر يفيدنا,في واحد استفسر وطلعت انه حتختار مادة خارج نطاق تخصصك لو انت في كهربة ما حتاخذ AI. وفي لسته بتختار منها دقايق ادورها لك. https://docs.google.com/spreadsheets/d/1igsFRAIfGixmNwdlVDsRKjN1Vn-KVWOq/edit?gid=1319224209#gid=1319224209,"['free elective', 'AI', 'مواد']",2024-06-10
Course Section Change,Academic,السلام عليكم شباب هل تغيير السكاشن متوقف حالياً ؟,الظاهر كذا ايوة.,"['سكاشن', 'تغيير', 'متوقف']",2024-06-10
Professor Information,Academic,شباب حد يعرف دكتور ميمي بتاع الفرنساوي في اي سيكشن؟😅,شوف e learning. بالنسبة لمواد الي مافيها اسماء دكاترة تقدر تعرف بهذه الطريقة.,"['دكتور ميمي', 'فرنساوي', 'سيكشن']",2024-06-10
Professor Evaluation for Microprocessor Course,Academic,كيفه يا شباب microprocessor ؟,ما انصحك صراحه، دكتور الشرح مش كويس، دكتور مطنش لاي شيء غي الحياة، بس حيديك درجات، احتمال يطمش يعطيكم درجاتكم بس في الاخير يراضيكم,"['microprocessor', 'professor evaluation', 'grades', 'teaching quality']",2024-06-10
Professor Evaluation for Math 1 Course,Academic,شباب ايش رايكم في هذه الدكتورة Math 1,The best,"['Math 1', 'professor evaluation', 'Dr. Fong Wan Heng']",2024-06-10
English Course Level Identification,Academic,هو UHLB2122 هو english 1 ولا 2,2,"['English 2', 'UHLB2122', 'course level']",2024-07-10
English Course Level Identification,Academic,طيب و UHLB 3132,English 3,"['English 3', 'UHLB3132', 'course level']",2024-07-10
English Course Exemption Inquiry,Academic,طيب لو انا مختبر في التويفل، هل لازم اخذ English 1 ؟ وهل اساسا مواد الEnglish compulsory ؟,لا تقدر تعبي فورم و يعطونك pass & credit transfer، و تقدر تاخذ English 2 بدلها في نفس سمستر، لو تحب,"['English 1', 'TOEFL', 'course exemption', 'credit transfer']",2024-07-10
Professor Contact Information Request,Academic,شباب حد معاه رقم الدكتور ده Prof Dr Zaharuddin Mohamed,Dr Zaharuddin.vcf (file attached),"['Prof Dr Zaharuddin Mohamed', 'contact information']",2024-07-10
Course Section Change Inquiry,Academic,طيب يا شباب تعرفو ميمي بتاع الفرينش في اي سيكشن؟,شكلها ما تدرس قالو شباب,"['French course', 'Mimi', 'section change']",2024-07-10
Course Registration and Section Change,Academic,شباب إذا أحد قدر يغير سكشن او يضيف مادة يخبرني عندي كم سؤال,كان في مشكلة قفلوا النظام ولا مدري ايش وعكلام الاوفيس انه فتح. يب عكلامهم انوا فتح النظام. انا ماجربت فشوف يعني. قالو انه فيه مشكله وبكره ان شاءالله بيفتح.,"['سكشن', 'مادة', 'نظام', 'اوفيس']",2024-10-07
English Course Instructor Recommendation,Academic,حد يعرف دوكتور من الدكاترة دي؟,Zaid. روح مع زايظ عكلام الشباب. شوف هي المادة مش صعبة يعني حيطلب منك تسوي ايميل وتسوي مقطع تتكلم عن نفسك بس لتقدم لوظيفة وهيك فلاتعقدها عنفسم. المتعارف عليه في مواد الانجلش انك ما تدخل مع دكتوره شوف لو في دكتور افضل.,"['انجليزي', 'دكتور', 'مادة', 'Zaid']",2024-10-07
University Library Website,Academic,السلام عليكم ، ممكن موقع مكتبة الجامعه,https://sites.google.com/view/ysag/e-libraries,"['مكتبة الجامعة', 'موقع', 'رابط']",2024-10-07
Course Material Inquiry,Academic,يا شباب ايش الكتاب حق السيركت هذا ومن فين القاه؟,موجود في الوايساج. Fundamental of circuits analysis.,"['كتاب', 'سيركت', 'Fundamental of circuits analysis']",2024-10-08
AI Elective Course Availability,Academic,ياشباب هل ممكن اخذ AI free elective لتخصص power ؟,ال AI حاليًا متاح لUTM KL مو لنا على حد علمي.,"['AI', 'elective', 'power', 'UTM KL']",2024-10-08
Instructor Feedback,Academic,اخذت معاه ماث ١ دكتور محترم ومتعاون واستجابة للرد سريعة على التليكرام لكن شرحه ضعيف وتصحيحه عادي بس يساعد بالاسايمنات والكويزات.,بالنسبه للحضور يدقق عليه نظامه يعمل قروبات كل ادمن للقروب يبلغه باعضائه الي مش جايين. طريقة شرحه: على الايباد يكتب ويظهرلكم بلشاشة ماعنده نظام قلم وسبورة.,"['ماث ١', 'دكتور', 'شرح', 'اسايمنات', 'كويزات']",2024-10-08
University Office Hours,Academic,شباب هو الانترناشونال اوفيس بيقفل كام؟ عال٤؟ ولا ٥؟,٤ ونص.,"['انترناشونال اوفيس', 'وقت الاغلاق']",2024-10-08
Math 1 Book Availability,Academic,احد عنده كتاب ماث 1 ما يحتاجه يتواصل معي خاص,اهرب,"['math 1', 'book', 'availability']",2024-10-09
YouTube Channel for Inverse Functions,Academic,هل يمكن احدكم أن يدلني على قناة في YouTube تشرح انفيرس فاكشن بشكل جيد وفادت معاه,"قناة: The Organic Chemistry Tutor
https://youtu.be/TN4ybFiuV3k?si=sDpFWekJGQGdzUx6","['inverse functions', 'YouTube', 'The Organic Chemistry Tutor']",2024-10-09
Industrial Control Networks Course,Academic,شباب فيه احد اخذ الماده هذي Industrial control networks?,لا,"['industrial control networks', 'course']",2024-10-09
Digital Course Instructor Feedback,Academic,يا شباب كيف هذا الدكتور يدرس digital,"دكتور لطيف ومحترم
يحاول يبذل جهده بالشرح قدر الامكان
لكن بيضل شرحه عادي 
وبعض الاحيان تحس بالملل
لان تجيله حالات يقرا السلايدز قراية

متساهل بالاسايمنتات 
تصحيحه جيد 

يعملك كويزات (open book) 
يسويلك مجموعة اظن ٥ كويزات
ويحسبلك على اعلى ٤ 

بالنسبة للحضور مايدقق","['digital', 'course', 'instructor feedback']",2024-10-09
Introduction to Electrical Engineering Course Difficulty,Academic,شباب شو وضع ماده الانترودكشن سهل صعبه ولا حسب الدكتور !,"انترودكشن بايوميديكال؟
ولا اكتريكال
اكتركال","['introduction', 'electrical engineering', 'course difficulty']",2024-10-09
Mechanical Engineering Faculty Location,Academic,شباب ابغى موقع كلية الميكانيكا,"على طول بجنب كليتنا اعبر الشارع و امش قليل بيجيك المبنى الرئيسي للكلية
https://maps.app.goo.gl/tot3q4kQQJQoH4888","['mechanical engineering', 'faculty location']",2024-10-10
Arduino Uno Availability,Academic,"يا شباب حد معاه arduino uno
محتاجه كذا بستخدمه وارجعه",,"['arduino uno', 'availability']",2024-10-10
Scientific Programming Course Content,Academic,"يا جماعة ال scientific programing
عبارة عن ماثلاب وبايثون ولا فقط ماثلاب؟",المنهج الجديد الاثنين على حسب كلام الشباب,"['scientific programming', 'matlab', 'python']",2024-10-12
Math 1 Book Availability,Academic,من معه كتاب ماث ١,,"['math 1', 'book', 'availability']",2024-10-14
Ethics Course Schedule,Academic,"سلام عليكم شباب فين احصل جدول مادة Ethics
ومتى توقيتها","ادخل student portal و بعدين ادخل على التايم تيبل و اكبس فايند
من هناك فيك تشوف اي كود او مادة و السكشن حقها و المواعيد","['ethics', 'course schedule']",2024-10-14
English Course Location,Academic,أحد يعرف فين الإنجليزي ؟؟؟,"حسب جدولك
ما عنده مكان محدد","['english', 'course location']",2024-10-14
Industrial Process Control Course,Academic,"شباب حد خد الماده دي قبل كده
Industrial process control",,"['industrial process control', 'course']",2024-10-14
Math 1 Tutorial Solutions,Academic,السلام عليكم شباب وين ممكن احصل حل تتوريلات الماث ١؟,,"['math 1', 'tutorial solutions']",2024-10-14
Ethics Course Instructor Contact,Academic,شباب سلام عليكم من فين اقدر اجيب ارقام دكاترة مادة Ethics,,"['ethics', 'course instructor', 'contact']",2024-10-15
Digital Course Instructor Comparison,Academic,"شباب كيف الدكتور هذا في digital ؟
افضل هو ولا Mastura",,"['digital', 'course instructor', 'comparison']",2024-10-16
Embedded Systems Course Information,Academic,السلام عليكم، بالله يا شباب الي عنده ال course information تبع ال embedded systems ممكن يشاركه,"https://drive.google.com/drive/folders/1Mi04qrbVda99GVN1KJS5pEJUkgW0Oxc-
https://drive.google.com/drive/folders/12NqbWHCqoeUrGRoXk4P8yJOVHIwEzWOz
https://drive.google.com/drive/folders/16OcsGTnkCfDrbEIMXqztM4yiCnaXbSde
https://drive.google.com/drive/folders/1gVh7tvyb4LWrVqA48eAxkZ8AcvL2rnKo","['embedded systems', 'course information', 'drive links']",2024-10-16
Bendahari Email Inquiry,Academic,السلام عليكم و رحمه الله و بركاته ممكن ايميل البندهاري,bendahari-ukp@utm.my,"['bendahari', 'email', 'utm']",2024-10-17
Excel Section 1 Doctor Contact,Academic,السلام عليكم، احد منزل excel سكشن 1 يرسلي رقم الدكتور/ه اذا امكن,"No direct answer provided, but discussion about Dr. Mastura's teaching style and grading.","['excel', 'section 1', 'doctor contact', 'Dr. Mastura']",2024-10-17
Department Director Inquiry,Academic,السلام عليكم مين هو direct of the department لو حد يعرف اسمه او رقمه يكون كويس,اسنيدا طبعًا,"['department director', 'contact', 'academic']",2024-10-17
Digital Lab 2 and Quartus Program,Academic,السلام عليكم ورحمة الله وبركاته ياشباب أحد فاهم الLab2 في الديجيتال وبرنامج quartus؟,"No direct answer provided, but a contact number was shared: +60 19-492 9413.","['digital lab', 'quartus', 'lab 2']",2024-10-20
English 2 Section 3 Inquiry,Academic,السلام عليكم احد في سكشن 3 في English 2,No direct answer provided.,"['english 2', 'section 3']",2024-10-20
Dr. Lukman Hafiz Asari Contact,Academic,شباب احد عنده رقم دكتور لقمان (Lukman Hafiz Asari) اللي يدرس English 2 ؟,+60 11‑1126 9441,"['Dr. Lukman Hafiz Asari', 'english 2', 'contact']",2024-10-20
PLC and DSP Videos Request,Academic,السلام عليكم ورحمه الله وبركاته ممكن لو حد عنده فيديوهات PLC و DSP يرسلهم لي ضروري؟,تحصلون المقاطع كلها بهذا الدرايف ادخلو قروب,"['PLC', 'DSP', 'videos', 'drive']",2024-10-21
Math Chapter 1 Hyperbolic Problems,Academic,سلام عليكم شباب اشتي مسائل ماث ١ شابتر الأول hyperbolic كل شي عنه,مسائل الكتاب كافيه و وافيه,"['math', 'chapter 1', 'hyperbolic', 'problems']",2024-10-21
Best Study Resources for Math,Academic,يا شباب ممكن احد يقولي ايش افضل شي اذاكروا للماث بشكل عام التوتوريالات ولا كتاب الماث ولا الباست تيست,الباست تيست الكتاب توتوريلات والامتحانات السابقة بالذات هذا أفضل شي والي بيفيدك,"['math', 'study resources', 'past tests', 'tutorials']",2024-10-21
Renewable Energy Survey,Academic,Hi everyone! We are a group of students from UTM's Capstone Project (P2G06) and are conducting a survey on the effective utilization of renewable energy system. Your valuable insights and feedback will greatly contribute to our research.,https://forms.gle/iZm8ty8uHZBz4ejr9,"['renewable energy', 'survey', 'capstone project', 'UTM']",2024-10-22
Mathematics Problem Solving,Academic,راجع تحويل العدد الكسري إلى كسر غير فعلي,"باختصار نضرب المقام 4 في 1 ثم نجمعه مع البسط (4x1)+3 هيساوي 7 و المقام يبقى نفسه هيكون الناتج 7/4

فيديو للشرح : https://youtu.be/bBqFFc4gryo?si=RbtCO57KbDm-d5Gc","['عدد كسري', 'كسر غير فعلي', 'تحويل', 'رياضيات']",2024-10-24
Electrical Circuits Problem Solving,Academic,ممكن تشرح لي ليش بس,"لانه مافيه مقاومة.. فاضي

دائما السلك الذي لا توجد فيه مقاومة تعتبر مقاومته صفر ideally","['دوائر كهربائية', 'مقاومة', 'سلك', 'صفر مقاومة']",2024-10-25
Final Exam Preparation,Academic,بسأل وين الاقي امتحانات فاينل لمواد سمستر ١ ؟,"مكتبة اليوساج مليان

رابط الموقع ؟

https://sites.google.com/view/ysag/e-libraries

https://drive.google.com/drive/folders/17eQXcCPT1A_HAK3c8wR6jBdSA9gv_dBA?usp=drive_link

https://drive.google.com/drive/folders/1vNfL_M-k5zZLa-sf3MK2K9l0eliDPvqo?usp=drive_link","['امتحانات فاينل', 'سمستر ١', 'مكتبة اليوساج']",2024-10-26
Online Classes Information,Academic,from where do we join online classes tmrw?,اسال دكتورك ف قروب سكشن😅.,"['online classes', 'join', 'tomorrow']",2024-10-29
Calculus Study Resources,Academic,اش في سلاسل ممتازة في شرح التفاضل والتكامل؟,"انصحك بقناة pen and paper

https://youtube.com/@penpaper95?si=m9UFukdBgIRFaCSB","['تفاضل', 'تكامل', 'شرح', 'قناة pen and paper']",2024-10-30
Electrical Circuits Problem Solving,Academic,ممكن تحلها وتورني,"لا ، المفترض +2I و ليس -2I و لما تُطلع ال I اعكس إشارته و اضربه في 2ohm و بيطلع لك Vx

I= 15/18A

ثم اعكس الإشارة و اضربه في 2ohm","['دوائر كهربائية', 'KVL', 'حل مسائل', 'إشارة']",2024-10-30
Understanding Circuit Analysis Using KVL,Academic,بس انا مش فاهم كيف 🙃,لا تنس الإشارة -1.67v. استخدم KVL إذا فاهمه. خذها قاعدة ال current في ال resistor يمر من high to low يعني أولا حدد اتجاه التيار نفس هنا ثم استخدم KVL كل ال resistors مع ال current الذي يمر خلالهن موجبة ، ثانيا لاحظ ال voltage source إذا يمشي من negative to positive حطه سالب و إذا من ال positive to negative حطه موجب ثم ساوِ كل حاجة بالصفر.,"['KVL', 'circuit analysis', 'current direction', 'voltage source', 'resistor']",2024-10-30
Exam Schedule Inquiry,Academic,السلام عليكم ممكن احد يقول لي كيف اعرف مواعيد الاختبار لانو في طلاب لقوا بال e learning بس ماعرفت الصدق وين ينكتب,عليكم السلام غالبا اذا ما حصلتها بالملف هذا يكون نزلها الدكتور في ال course او في قروب الواتس. الموضوع يختلف من دكتور لآخر.,"['exam schedule', 'e-learning', 'course', 'WhatsApp group']",2024-10-31
