topic,category,question,answer,keywords,timestamp
Bridging Program Registration Issue,Academic,هل هو مفتوح لجميع الجنسيات؟,اليمنيين بفتحو لهم ما ادري عن باقي الجنسيات,"['nationality', 'bridging', 'registration']",2023-10-05
Bridging Program Registration Issue,Academic,طيب، اروح لي انهي مبنى ؟ Utm care ولا Utm space ?,UTM space,"['building', 'UTM care', 'UTM space']",2023-10-05
Bridging Program Registration Issue,Academic,الجدول بدون تاريخ محدد بس عطوني سبت احد.. الخ و الساعه كم لاكن مدري وش بضبط اي يوم ابدا؟,الأحد الجاي,"['schedule', 'start date', 'bridging']",2023-10-05
Bridging Program Registration Issue,Academic,حد دفع رسوم الفاونديشن؟ كم هي ؟,٣٩٠٠,"['foundation fees', 'payment', 'bridging']",2023-10-05
Bridging Program Registration Issue,Academic,من وين دفعتها؟,نعم,"['payment', 'foundation fees', 'bridging']",2023-10-05
Bridging Program Registration Issue,Academic,كيف اسجل في الsection,https://studentppi.utmspace.edu.my/wp-content/uploads/2023/10/Briefing-on-Bridging-Programme-Session-20232024-1.pdf هنا خطوات التسجيل,"['section', 'registration', 'bridging']",2023-10-05
Foundation Registration Confirmation,Academic,الي يقدر يفيدنا ياليت في كيفية تعرف انك مسجل في الفاونديشن,بيتم إرسال لك رسالة بالإيميل الجامعي انه تم تأكيد تسجيلك او تم التحقق,"['تسجيل', 'فاونديشن', 'تأكيد']",2023-10-05
Study Schedule Access,Academic,طيب موضوعية الجدول الدراسي من فين اجيبه,https://studentppi.utmspace.edu.my/?p=548 هنا شوف ايش اسم كلاسك وشوف جدوله,"['جدول دراسي', 'جدول', 'فاونديشن']",2023-10-05
Foundation Program Start Date,Academic,هل في أحد نازل bridging و هل عندكم فكرة حيبدا متين؟,الدراسة تبدأ من الغد إن شاء الله على حسب جدولك وفي أي سيكشن,"['بداية الدراسة', 'برنامج بريدجنق', 'فاونديشن']",2023-10-07
University Email Access,Academic,شباب بعد إذنكم أنا كنت عايز اعرف ازاي ادخل على الايميل بتاع الجامعة بتاعي,يرسلولك كلمة المرور مع الايميل زي كذا .... @graduate.utm.my,"['ايميل جامعي', 'كلمة مرور', 'جامعة']",2023-10-08
E-Learning Access for Foundation Students,Academic,السلام عليكم يا شباب طلاب فاونديشن عندهم Elearening نفس الكليات ولا خاص فينا,عندهم بس اظن رابطه مختلف https://elearnppi.utmspace.edu.my/login/index.php,"['E-learning', 'فاونديشن', 'رابط']",2023-10-08
Class Schedule Inquiry,Academic,السلام عليكم ممكن احد يبعتلي جدول E1S3,"https://spacescheduler.utmspace.edu.my/view/?main=show_sec
شوفه بدا الرابط
حدد برنامج وفصلك","['جدول', 'E1S3', 'class schedule']",2023-10-15
IEP Institute Inquiry,Academic,شباب في احد بعرف متي بشتغل معهد الIEP؟,,"['IEP', 'معهد', 'institute']",2023-10-15
Chemistry Review Channel,Academic,شباب ايه افضل قناة لي مراجعة الكيمياء,Organic chemistry tutor,"['كيمياء', 'chemistry', 'review', 'قناة']",2023-10-17
University Registration Inquiry,Academic,شباب احنا كدا آخر موعد للتقديم هو يوم ١٩ ف هل كدا احنا قدمنا و كل حاجة تمام لان مصاريف السيميستر عندي لسة مظهرتش ف كنت عايز اعرف هل أنا كدا يعتبر مسجل ف الجامعة ولا لا ؟,"اكيد موجود دامك تدرس بالبردجنق
اساسا المطلوب انك ترفق الايصال حق اول مبلغ دفعته وقت التسجيل
اما مبلغ البردجنق بينزلك بعد اسبوعين او شهر
و اذا ما نزل رسلهم ايميل انك تدرس بردجنق و ما نزلت لك الفلوس الي بتدفعها
و هم بينزلونها لك بعد يوم او يومين","['تسجيل', 'جامعة', 'registration', 'مصاريف']",2023-10-18
International Office Hours,Academic,شباب متى يسكر ال International office,4:30,"['International office', 'ساعات العمل', 'office hours']",2023-10-18
E-learning Login Inquiry,Academic,ي شباب ارسلوا بالله اللينك تبع E-learning,"https://elearning.utm.my/23241/index.php
User name اسجل الماتريك تبعي والا البريد الالكتروني؟
اليوسر نيم
نفس حساب UTM Portal بالضبط
https://elearnppi.utmspace.edu.my/login/index.php
هذا الرابط
حط الماترك في الخانه الاولى
IC في الخانة الثانية
بتلقاه في الماترك كارد
شوف البطاقة","['E-learning', 'login', 'MTRIC', 'UTM Portal']",2023-10-24
Mathematics Foundation Review,Academic,يخوان وش أفضل قناة تشرح دروس الرياضيات فاونديشن,"Organic chemistry
و Khan academy","['رياضيات', 'فاونديشن', 'mathematics', 'review']",2023-10-31
