topic,category,question,answer,keywords,timestamp
Course Registration Issues,Academic,هل قدرتم تسجلوا مواد ؟ كل ما احاول اسجل يطلع لي error,ايوه انا سجلت يطلع لك errors كثيير حاول تطلع وترجع وهكذا لما تضبط,"['course registration', 'error', 'materials']",2023-06-19
FYP Registration Issue,Academic,"ATTENTION TO STUDENTS WHO HAVE REGISTERED FYP 1 Due to technical problems, the FYP 1 telegram could not be used.","For the time being, students who have registered for FYP 1, please join the FYP 2 group, because all information will be shared in the FYP 2 group.","['FYP', 'registration', 'technical problems']",2023-06-20
Foreign Language Elective Registration,Academic,UHLX 1112 Foreign Language Elective شباب كيف اسجل هذي المواد,ينزل جدول في البيمايا الصفحة الاولى ب اسم Foreign language,"['foreign language', 'elective', 'registration']",2023-06-25
Course Registration for Foreign Language,Academic,شباب كيف اسجل هذي المواد,ينزل جدول في البيمايا الصفحة الاولى ب اسم Foreign language,"['course registration', 'foreign language', 'timetable']",2023-06-25
Course Registration for Arabic Language,Academic,اقدر اسجل عربي؟؟😅,لا 😂,"['course registration', 'Arabic language', 'foreign language']",2023-06-25
Course Registration for Generic Skills,Academic,UxxX 2xx2 Generic Skills or Knowledge Expansion Cluster Elective هذي كمان من وين؟,بالضبط 👍 والذي اعرفه انه مش كل المواد تفتح السمستر الجاي Fundamental بتكون موجودة مدري من الباقيات,"['course registration', 'generic skills', 'elective']",2023-06-25
Course Difficulty and Recommendations,Academic,ايش اسهل شي؟,عادني باخذ ماده السمستر الجاي ما اعرف والله 😂,"['course difficulty', 'recommendations']",2023-06-25
Course Availability for Finite Element Methods,Academic,شباب مادة ال Finite Element Methods بتفتح طول السنة ؟ ولا بس الترم الثاني,المفروض طول السنه لكن في السمستر الاول يفتحون سكشن واحد بس شوف الجدول من الحين اذا ما فتحوا كلموا الاوفيس من بدري قبل لا يعطونكم عذر اهبل,"['course availability', 'Finite Element Methods', 'timetable']",2023-06-25
Course Difficulty for Applied Numerical Methods,Academic,شباب كيف مادة Applied numerical method ؟ سهله يمديني انزل معاها مواد ثقيله؟,صعبه شويه,"['course difficulty', 'Applied Numerical Methods']",2023-06-28
Course Registration for English Language,Academic,السلام عليكم شباب انا احاول انزل مادة انجلش 2 والكود الي في الهاندبوك حقي هو UHLB3162 بس المشكلة ماتطلع لي المادة لما ابحث عنها في السستم، الأن العيال جابوا لي كود ثاني الي هو UHLB3132 مختلف عن الكود في الهاندبوك حقي وفيه سكاشن واقدر انزلها هل لو نزلتها مابتنحسب لي ؟,تاكد من الادفايزور او الاوفيس انا نزلت ماده اسمها EXCEL واجهت نفس المشكله و اخذت كود غير عن الي موجود في الهاندبوك و الحمدلله حسبوه لي,"['course registration', 'English language', 'course code']",2023-06-28
Thesis Format Guidance,Academic,يشرح لك كيف تتبع ال UTM thesis format بالتطبيق مهم جداً,https://youtube.com/playlist?list=PL0otXYLtCUMrrzN3F9p4kDBLC6LhTLNrD,"['thesis format', 'UTM', 'guidance']",2023-06-30
