topic,category,question,answer,keywords,timestamp
Course Difficulty,Academic,INTEGRITY AND ANTI-CORRUPTION COURSE هذا الكورس كيفو هل هو سهل ولا صعب لاني ماخذها على اساس تدف المعدل,سهل جدا,"['course difficulty', 'Integrity and Anti-Corruption', 'GPA']",2024-06-08
Professor Recommendation,Academic,مين احسن دكتور programming for engineers؟,ممتاز في كل شي,"['professor', 'recommendation', 'programming for engineers']",2024-06-08
Course Registration and Credit Limit,Academic,كيف اعرف موقع الكلاس وين,http://fkm.facultyengineering.com/pelajar/,"['class location', 'UTM Smart', 'course registration']",2024-10-09
Course Registration and Credit Limit,Academic,كيف اجيب الفورم هذا,من مكتب الكليه بتروح هناك تبلغهم انك مسجل كريدت زياده ومحتاج موافقه الdean. بيعطوك فورم تسجيل مواد عادي وتحط اي ماده من الي مسجلهم ويمضولك عليها.,"['credit limit', 'course registration', 'dean approval']",2024-10-09
Course Registration and Credit Limit,Academic,قالو لي مافي فورم مجرد ماتسجل موادك واذا تجاوزت الكريدت المسموح ترتسل تلقائي على الدين واذا جاك رفض يعني من الدين نفسها واذا جاك ابروف يعني خلاص تم هل هذا الكلام صحيح؟؟,صحيح بس الافضل تسويها manually علشان لو ما وافق تقدر تتفاوض معاه.,"['credit limit', 'course registration', 'dean approval']",2024-10-09
Course Registration and Credit Limit,Academic,انا غيرت سكشن رسم و حالياً في e-learning ظاهر لي السكشن الجديد و القديم هل اعمل unroll من السكشن القديم ولا اخليه عادي ؟,عادي مافرقت بكيفك مايأثر,"['section change', 'e-learning', 'unroll']",2024-10-09
Course Materials and Resources,Academic,فيه احد عنده روابط لأشخاص يرشحو machine & Vibration في اليوتيوب,"https://www.youtube.com/watch?v=MgRaTd765vg&feature=emb_title
https://www.youtube.com/watch?v=ldH47qWdi9Y&feature=emb_title
https://www.youtube.com/watch?v=MWWkIzDN0AA&feature=emb_title
https://www.youtube.com/watch?v=HNuaJrOc1V0&feature=emb_title
https://youtu.be/wi9iPamoj1U
https://youtu.be/OIHv1hqru4Y
https://youtu.be/JW5Gr-bW25M
https://youtu.be/IrwccNdj9aQ
https://youtu.be/I46BqJL74uo","['machine and vibration', 'YouTube', 'lectures']",2024-10-08
Course Materials and Resources,Academic,هل فيه قناه حلوه لشرح الدفرنشال؟,عندك في الysag شرحوا تيست ٢ و اعتقد كمان الفاينل شرح كافي ووافي.,"['differential equations', 'YouTube', 'lectures']",2024-10-08
Course Materials and Resources,Academic,هل فيه واحد يشرح ماده الثيرمو في اليوتيوب ؟,"دكتور محمد القحطاني إذا مني غلطان
https://youtube.com/channel/UChptJuGYNMcpmCW-zhTP3kg?si=4wY_Yu0pGZtZnpPs","['thermodynamics', 'YouTube', 'lectures']",2024-10-09
Course Materials and Resources,Academic,يا شباب ممكن احد يرسل البلاي لست لمادة فلويد ١,"https://youtube.com/playlist?list=PLMY8hJBSpp85ve2f2PZeU6Wf9M3SUzmkN&si=MJxP5qXHUFtH3gDC
https://youtube.com/playlist?list=PLpJCAh-VaxEt3mhBd8tOyg6IufUnRg9jn&si=fx539JwYnRFZD7eM","['fluid mechanics', 'YouTube', 'lectures']",2024-10-13
Course Materials and Resources,Academic,شباب في احد عنده عده drawing؟,+60 11-3352 1253 كلم الرقم دا عنده عده رسم,"['drawing tools', 'course materials']",2024-10-09
Course Materials and Resources,Academic,او كتاب Statics,+60 11-3352 1253 كلم الرقم دا عنده عده رسم,"['statics', 'course materials']",2024-10-09
Course Materials and Resources,Academic,احد عنده email لقمان الي في الاكديمك اوفيس؟,LOKMAN HAKEEM BIN HASHIM FKM,"['academic office', 'email']",2024-10-10
Course Materials and Resources,Academic,حد معاه رقم الدكتور ؟,@601167943164,"['doctor contact', 'phone number']",2024-10-10
Course Materials and Resources,Academic,في مقاطع شرح للدفرنشال؟,@966557569213,"['differential equations', 'lectures']",2024-10-10
Course Materials and Resources,Academic,شباب احد يعرف هذا الدكتور,MOHD ZAMRI BIN MOHD YUSOP,"['doctor', 'contact']",2024-10-10
Attendance Policy Discussion,Academic,مين فيهم اللي ما يهتم بالحضور ؟,دي كويسة لكن تهتم بالحضور... ما متشددة لكن لسة تهتم,"['attendance', 'lecturers', 'university']",2024-10-22
Parking for Mechanical Students,Student Life,"I wanted to ask though, where exactly are we allowed to park for mechanical students?",Here is safe 100%: https://maps.app.goo.gl/AEWaiJG6ALQRQBo2A?g_st=com.google.maps.preview.copy,"['parking', 'mechanical students', 'university']",2024-10-23
Online Teaching and Learning Announcement,Academic,IMPLEMENTATION OF TEACHING AND LEARNING (T&L) ONLINE ON 29 OCTOBER 2024 UNTIL 30 OCTOBER 2024 IN CELEBRATION OF DEEPAVALI,"Referring to Academic Circular No. 2/2024 dated 2 April 2024, which outlines the UTM Academic Calendar Session 2024/2025 for both Undergraduate and Postgraduate students, along with Guidelines On Exemption From Lectures During Public/Festive Holidays, as well as Online Learning Procedures (Academic Circular No. 3/2023 dated 7 August 2023), the public holiday for the Deepavali celebration on 31 October 2024 (Thursday) falls within the lecture session week. Considering students' need to return to their hometowns for the celebration of Deepavali, the management of the Faculty of Mechanical Engineering has agreed that all Teaching and Learning (T&L) activities from 29 October 2024 (Tuesday) until 30 October 2024 (Wednesday) to be conducted virtually (online). All academic activities related to laboratories, studios, tests, and others that require physical presence will be rescheduled. If there are students who require additional days off from classes, they can discuss this with the relevant lecturers. Consideration will be based on the needs and agreement of all parties involved. Nevertheless, the execution of service courses involving faculties such as the Faculty of Electrical Engineering (FKE), the Faculty of Science (FS), and the Faculty of Social Sciences and Humanities (FSSH) is at the discretion of the respective lecturer. Thank you. From, Academic Office Faculty of Mechanical Engineering","['Deepavali', 'online learning', 'academic calendar', 'Faculty of Mechanical Engineering']",2024-10-23
Auto Design 2 Electric Go Kart Project,Academic,سلام عليكم شباب هل اي حد معه معلومات على بروجكت ال auto design 2 electric go kart,,"['auto design', 'electric go kart', 'project']",2024-10-23
Applied Numerical Methods Study Resources,Academic,السلام عليكم يا شباب هل في احد يعرف حد بيشرح مادة applied numerical methods?,هي الماده تعتمد على قسمين القسم الاول من السؤال بتستخدم اي شيء له علاقه من المواد السابقه نفس فلويد ، ستاتك الى اخره عشان تطلع المجاهيل فقط ، وهذا يعتمد على فهمك للمواد السابقه و ممارستك لها . القسم الثاني بيكون نيوميركال وهذا بتحصل شرح عليه كثير وهو اللي عليه اكثر درجات ، في وحده تشرح فاليوتيوب شرحها للامانه ممتاز في نيوميركال تابعها وبتفيدك: https://youtube.com/playlist?list=PLR2RsKKRngz4FTJ4ihxsFBicHtbBfOP-3&si=5MuKvNv7JQq1vSy2,"['applied numerical methods', 'study resources', 'YouTube']",2024-10-23
Industrial Engineering Study Resources,Academic,شباب حد عنده فيديوهات او يعرف اي طريقه لمذاكره الindustrial engineering,ذي افضل شيء المرجع تبعها يشرح كل شيء بالتفصيل 👌,"['industrial engineering', 'study resources', 'reference']",2024-10-23
English Medium Study Certificate,Academic,شباب احد عارف من وين نقدم على  الشهادة إن الدراسة تبعنا كانت اربع سنين ب الانجليزي؟؟,Academic office,"['English medium', 'study certificate', 'academic office']",2024-10-23
PSC Schedules,Academic,شباب اعرف منين جداول الPSC؟,الدكتور بيبلغكم علي ال e learning تبع ال PSC,"['PSC', 'schedules', 'e-learning']",2024-10-24
UTMI Operating Hours,Student Life,يا شباب متى يقفل الutmi,4ونص,"['UTMI', 'operating hours', 'university']",2024-10-28
UTMI Operating Status,Student Life,يا شباب بكره الutmi شغالين ولا لا ؟,لالا.. بكرة عيد الهنود.. فالجامعة مأجزة..,"['UTMI', 'operating status', 'university']",2024-10-30
