topic,category,question,answer,keywords,timestamp
Fundamentals of Electrical Power Systems Course Recommendations,Academic,"شباب مين الأفضل فيهم
Fundamentals of Electrical Power Systems","ممتاز شرح 
ممتاز درجات 
تعامل واخلاق","['electrical power systems', 'course recommendations', 'UTM']",2022-10-11
Course Registration and Section Change,Academic,لو معي توقيع دكتور و ادفايزر لتغير سكشن هل لازم اغير في ammendment online ولا مش مهم ارفع الفورم و خلاص ولا اسوي الاثنين😅؟,لو معاك التوقيع ارفع الفورم لو مش معاك تواقيع اعمله اونلاين,"['تغير سكشن', 'ammendment online', 'الفورم']",2022-10-16
Course Registration and Section Change,Academic,لازم اعبي فورم علشان ال amendment ولا اسويه اونلاين وخلاص؟,لو معاك التوقيع ارفع الفورم لو مش معاك تواقيع اعمله اونلاين,"['فورم', 'ammendment online']",2022-10-16
Course Registration and Section Change,Academic,شباب هل في قوقل فورم لتسليم فورم الحذف والتعديل ولا الحين حضوري اروح الاوفيس اسلمها؟,+1,"['قوقل فورم', 'فورم الحذف والتعديل', 'الاوفيس']",2022-10-15
Course Registration and Section Change,Academic,شباب الي e learning حقي معلق على تحديث بروفايل اراسل ديجيتال كير يحلون لي يغيرون لي الباس اكثر من مرة وبعدين يعني ايش الحل😂 ؟؟,من نفس الصفحة انزل الى website support وارسل لهم خلال يوم يحلون المشكلة,"['e learning', 'تحديث بروفايل', 'ديجيتال كير']",2022-10-15
Course Registration and Section Change,Academic,انا شغال عندي بس الكورسات الجديدة مش طالعة.. كذا عادي ولا لازم اكلم ال digital care ؟,كلمهم,"['الكورسات الجديدة', 'digital care']",2022-10-15
Course Registration and Section Change,Academic,يا شباب ادفايزر حقي ما يريد يقبل لي 19 كردد ليه مش هو طبيعي ازود لو انا عايز الناس كلها بتنزل 19 21 مش فاهم ليه مش عايز يقبل😅,لا مش طبيعي لازم موافقة الأدفايزر,"['ادفايزر', '19 كردد', 'موافقة']",2022-10-16
Course Registration and Section Change,Academic,طيب هو عليه يقنعه انو محتاج ١٩ كريديت,الطالب ما يقدر يروح يحتج او يعترض دام الادفايزر رافض ومو ظالمه ب انه ما ياخذ ١٨,"['١٩ كريديت', 'ادفايزر', 'موافقة']",2022-10-16
Course Registration and Section Change,Academic,الفكرة ليش يمنعه طالما مافي شي يمنع معدل وعالي و الشخص حاب ياخذ زيادة وش فيها مثلا باي حق يرفض قصدي,الادفايزر يحسب انه في قانون الجامعة المسموح له فقط ١٨..,"['١٨ كريديت', 'ادفايزر', 'قانون الجامعة']",2022-10-16
Course Registration and Section Change,Academic,طيب ليش مسوين ذي😇,لانه بالخطة مافيه سمستر تاخذ فيه اكثر من ١٨ الا لو عندك حالة خاصة اعادة مواد او رسوب,"['١٨ كريديت', 'خطة', 'حالة خاصة']",2022-10-16
Course Credit Limit and Advisor Approval,Academic,هل هذا قانون اساسا؟؟,قانون ان اذا تبغى تاخذ اكثر تاخذ موافقة الادفايزر,"['credit limit', 'advisor approval', 'academic policy']",2022-10-16
Professor Evaluation for Digital Course,Academic,شباب الدكتور دا كويس؟,اسطوري هاد جدا ممتاز بمادة الديفايسس,"['professor evaluation', 'digital course', 'student feedback']",2022-10-18
Professor Evaluation for Mathematics,Academic,شباب هذي الدكتوره كيف؟ ماث,درستني ميكانيك.. شرح ضعيف لكن متسامحة في المهام والواجبات وتدف درجات للطلاب,"['mathematics', 'professor evaluation', 'student feedback']",2022-10-18
Professor Evaluation for Professional Communication Skills,Academic,كويسه يا شباب؟,اصحابي اخذو عندها شرحها كويس على كلامهم لكن الدرجات عادي. مافي تسليك,"['professional communication skills', 'professor evaluation', 'student feedback']",2022-10-18
Lab Briefing Information,Academic,يا شباب في اي قاعة ال briefing حق common third year lab,مافيه بريفنق الاسبوع هذا يمكن الاسبوع الجاي بس الاب راح يبدا الاسبوع الثالث ، اذا فيه بريفنق بيتم نشر منشور في موقع الجامعه وعمل قروب في تيلقرام من قبل المشرفين ع الاب,"['lab briefing', 'third year', 'university schedule']",2022-10-19
Professor Evaluation for MATLAB Course,Academic,شباب كيف أديب في الماتلاب؟,سمعت الشباب يقولو بلاش تخش معاها,"['MATLAB', 'professor evaluation', 'student feedback']",2022-10-18
Condolences for a Student's Loss,Student Life,,إنا لله وإنا إليه راجعون لقد تُوفِّى والد أخينا المهندس/ خالد محمد. نسأل الله تعالى ان يغفر له و يسكنه فسيح جناته ويلهم أهله الصبر والسلوان,"['condolences', 'student life', 'loss']",2022-10-20
Changing Majors Within the Same College,Academic,لو في واحد يريد يغير تخصص لكن في نفس الكلية. هل يعادل مواد ام يعيد من 0,ما اعتقد تقدر تغير تخصص الا بإلغاء التخصص الاول والفيزا .. وبعدين تقدم من جديد وعلى فيزا جديدة,"['تغيير تخصص', 'كلية', 'مواد', 'فيزا']",2022-10-20
Course Amendment Process,Academic,شباب لل online ammendment مش لازم توقيع صح طالما متاح خلاص ؟,صح,"['online amendment', 'توقيع', 'مواد']",2022-10-26
Printing Services Near Campus,Student Life,هل في مكان قريب من الكلية ممكن اطبع في اوراق؟,أقرب مكان تقريبا جمب بنك CIMB في هناك مكان طباعة,"['طباعة', 'كلية', 'اوراق']",2022-10-27
Microprocessor Course Materials,Academic,يا شباب في احد معاه درايف ولا رابط يوتيوب لشرح مادة ال microprocssor,*SHAHIDATUL* https://www.youtube.com/playlist?list=PLbnXeqW-iDlnWDkh5uNtHVDV4SqlnxRP9 *AFZAN* https://drive.google.com/drive/folders/1N4w8TTEfn-X1RvWXFtKBGMfrjeUnBOyD,"['microprocessor', 'شرح', 'يوتيوب', 'درايف']",2022-10-28
Robotics Course Materials,Academic,يا شباب في معاكم شرح كويس لمادة robotics رابط يوتيوب او درايف,https://m.youtube.com/watch?list=PL9VeF0kEDrmfkEF0zk7m_q5VVHysfQNba&v=s-5QDfxrUtM&feature=emb_title,"['robotics', 'شرح', 'يوتيوب']",2022-10-30
Communication Principles Course Materials,Academic,يا شباب لوسمحتو احد معاه شرح كويس لمادة Communication principle,https://drive.google.com/drive/folders/11NNfmPZ0UVm0xoX23KVlPt5clmfgxqkw,"['communication principles', 'شرح', 'درايف']",2022-10-30
