topic,category,question,answer,keywords,timestamp
Finite Element Method Importance,Academic,,اللي حابب يكمل دراسة ماجستير او يكون جاهز لسوق العمل نوعاً ما، فيه مواد ناخذها في UTM وما نعطيها اهميه كبيره وهي مهمه لو تركزوا عليها وتتوسعوا من نفسكم. 1. Finite Element Method 2. Applied numerical method.,"['Finite Element Method', 'Applied numerical method', 'simulation', 'skills']",2022-04-20
Fluid Mechanics Past Papers Request,Academic,شباب في احد عنده fluid 2 test 1 past papers تبع2020/2021/2022,,"['Fluid Mechanics', 'past papers', 'test 1']",2022-04-20
Material Science Inquiry,Academic,في احد منكم اخذ مادة material science السميستر الماضي، بالله يتواصل معي خاص معي سؤال,شوف في المكتبه,"['Material Science', 'inquiry', 'past semester']",2022-04-20
Library Link Request,Academic,السلام عليكم شباب،، الرابط تبع المكتبه وين ممكن احصله؟؟ مش موجود ب الوصف؟؟,https://drive.google.com/drive/u/0/mobile/folders/11v9rVOlA9FFBGsq_4kSqKtcrn-N66c9T,"['library', 'link', 'Google Drive']",2022-04-22
Heat Transfer Test Request,Academic,الي عنده تيست heat transfer ممكن يرسله هنا,SEMM2613 Test 1 20202021-2-final.pdf • 5 pages document omitted,"['Heat Transfer', 'test', 'past papers']",2022-04-22
Fluid Mechanics Exam Preparation,Academic,يا شباب الذي درس فلود ٢ السمستر الاول يرسل التستات 😅🤍,https://c23434.net/Teaching/SKMM2323/oc2323/,"['fluid 2', 'exam', 'test']",2022-04-24
Final Exam Attendance Issue,Academic,ي شباب بالنسبه للي ما يقدر يحضر الفاينل ل ( كلية الساينس ) يتواصل مع من ؟,,"['final exam', 'attendance', 'science college']",2022-04-24
Electrical Technology Exam Preparation,Academic,شباب الله يحفظكم حد عنده تست 1 هذي المادة السمستر الماضي؟ TEKNOLOGI ELEKTRIK (ELECTRICAL TECHNOLOGY),#T1Seeu1002NRLoVe2021 SEEU1002_2021-2_Test1_200421.pdf,"['electrical technology', 'test 1', 'exam']",2022-04-24
Science and Technology Exam Preparation,Academic,في حد معه اسكرين من اسئلة تست ون السنة اللي الماضية هذي المادة Thinking of science and technology,شوف ممكن تحصل في المكتبة 👆🏻,"['science and technology', 'test', 'exam']",2022-04-25
E-Learning Platform Issue,Academic,شباب هل فيه مشكلة في e learning؟؟؟,الان لا,"['e-learning', 'platform issue']",2022-04-28
Chegg Access Request,Academic,شباب ف واحد معه chegg ؟ عايزو لي لنك سؤال ضروري !,send the link,"['chegg', 'question link']",2022-04-28
