topic,category,question,answer,keywords,timestamp
Fluid 1 Course Feedback,Academic,اعطاني فلويد 1 يركز في الحضور و أساينمتات كثير و يركز في حلك و متى سلمت,شرح كويس مش بطال,"['Fluid 1', 'course feedback', 'assignments', 'attendance']",2022-03-21
Online Class Announcement for Instrumentation,Academic,INSTRUMENTATION ما حضر الكلاس ولنا يومين نسأل هل بيكون اونلاين او حضور بدون رد,"for your information, this class will conducted through online for all this semester... *fully online*","['Instrumentation', 'online class', 'attendance']",2022-03-21
YSAG Introductory Meeting Announcement,Student Life,,يعلن YSAG عن موعد اللقاء التعريفي السنوي للطلبة الجدد👨🏻‍🎓📚 الدعوة عامة لجميع الطلبة اهلا وسهلا بالجميع 🔉🗓 التاريخ: 26/03/2022 ⏰ الوقت: الساعة الثامنة مساءً بتوقيت ماليزيا. 🖥 المنصة: Zoom Meeting 📝 رابط التسجيل: https://forms.gle/eux6zWb3fSVTZmmp8,"['YSAG', 'introductory meeting', 'new students', 'Zoom']",2022-03-22
MATLAB Workshop Announcement,Academic,,"ISS-YEMEN has arranged a three-days workshop on MATLAB programming. We’ll be discussing the following topics: Day 1: Introduction to MATLAB, Day 2: Introduction to Control Systems, Day 3: Introduction to SIMULINK. 🗓️ Date: 1-3 April 2022 🕘 Time: 10PM - 11PM (MYT) 💻 Platform: Online 💰 Fees: Free 🟡 Matlab Version: 2016 and above 🌟 Certificate and UTM merit will be provided. Registration link: https://forms.gle/vHPraBZR8o8DnD439","['MATLAB', 'workshop', 'ISS-YEMEN', 'UTM']",2022-03-26
Industrial Training Overseas Inquiry,Academic,الي اخذ industrial training overseas(مش في ماليزيا) يراسلني في الخاص,,"['industrial training', 'overseas', 'inquiry']",2022-03-27
E-Learning Platform Availability,Academic,شباب e learning شغال معاكم ؟؟,لا والله,"['e-learning', 'platform', 'availability']",2022-03-28
Thinking Science and Technology Section Inquiry,Academic,"السلام عليكم شباب thinking science and technology, اي سكشن للطلاب الانتيرناشونال؟",32 انترناشونال,"['Thinking Science and Technology', 'section', 'international students']",2022-03-28
Math 2 Course Feedback,Academic,معلش يا شباب الدكتور ده اخباروا ايه ماث ٢ ضروري,ماث 2 مفيش غير فريده احسن واحده الباقي ضعيف,"['Math 2', 'course feedback', 'teaching quality']",2022-03-28
Math 1 Lecture Recommendations,Academic,مين الدكاتره اللي شرحهم كويس في ماث 1؟,"1- دكتوره فؤاده: https://youtube.com/playlist?list=PL__rQdKMkX5U9mTS0AlJHDiPKoPrmNdum
2- دكتوره فريده: https://www.youtube.com/playlist?list=PL2LRRctxxQrs23vKeRBemeFm_u1xD-sYo
للامانه الدكاتره ذولا اساطير في شرح الماث تو. شوف انت اي وحده فهمت معاها وشوف البلي ليست تبعاها. بس انا لو تبى نصحيتي كنت بقولك شوف تبعت الدكتوره فؤده.","['math 1', 'lectures', 'Dr. Fawda', 'Dr. Fareeda', 'YouTube']",2022-03-29
FYP2 Lab Access for International Students,Academic,هل يسمحوا للطلاب الأجانب يدخلوا الجامعة و يجرون التجارب في المختبرات او لا؟,No specific answer provided in the chat.,"['FYP2', 'lab access', 'international students', 'experiments']",2022-03-30
Mechanical Feeder Devices Examples,Academic,حد منكم يعرف امثله عن Mechanical feeder devices غير ال Mechanical pencil و ال correction tape?,Fish feeder,"['mechanical feeder devices', 'examples', 'fish feeder']",2022-03-30
YSAG Academic Services Announcement,Student Life,ما هي الخدمات الأكاديمية التي يقدمها YSAG؟,"يمكنك المشاركة في:
- التطوع و تقديم شرح لمواد علمية على قناتنا في اليوتيوب و أيضا مشاركة قوائم تشغيل مفيدة.
- التطوع و تقديم كلاسات تقوية مباشرة للطلاب.
- التطوع في جمع الملفات مثل تست ١ ، تست ٢ ، فاينل و غيرها من الملفات القيمة التي تفيد الطلاب من خلال المكتبه الإلكترونية.
- واخيرا يمكنكم ايضا المساهمة في تقديم النصائح و الاقتراحات لأجل تطوير خدامتنا لكم.
رابط المشاركة: https://forms.gle/uJmVr6cx7o9Z4AF26","['YSAG', 'academic services', 'volunteering', 'tutoring', 'resources']",2022-03-30
Lab 2 Registration,Academic,ي عيال الي يبغى يسجل لاب ٢ فتح .. لو فيه عدد يقول بيكمل,No specific answer provided in the chat.,"['lab 2', 'registration', 'UTM']",2022-03-31
