topic,category,question,answer,keywords,timestamp
Professor Evaluation for Component Design,Academic,كيف هذولا ي شباب؟ Component design,هذا لا تفكر تاخذ عنده حاول قد ما تقدر ما تروح عنده اخذت عنده برمجه دكتور غثيث الصراحه و شديد لازم تلبس collar و شديد في التصحيح و الحضور. و كمان عادي يعطيك واجب ما تقدر تحله او كويز😅 بس من ناحيه الشرح ما بظلمه يعرف يشرح,"['component design', 'برمجه', 'تصحيح', 'حضور', 'واجب', 'شرح']",2022-10-11
Professor Evaluation for Thermo Dynamics,Academic,ي شباب بالله حد يعرفهم لمادة الثيرمو داينمك,اخذت عنده ثيرمو والله جامد شرح ودرجات وهوايته الدرفتنق (تفحيط) ، المهم اسطوره جبت معه الظاهر A-,"['ثيرمو داينمك', 'شرح', 'درجات', 'A-']",2022-10-11
Professor Evaluation for Solid 1,Academic,هذا كويس سولد ١؟؟,كان بالاونلاين يعطي نص الحصص والنص الثانية يسجلها ويرفعها فمادري عن الحضور كيف والمشروع يخليهم يستعملو Solidworks,"['سولد ١', 'حضور', 'Solidworks', 'مشروع']",2022-10-12
Professor Evaluation for DFMA,Academic,ال DFMA ماده ثقيله الصراحه وكان فيها بروجكت ابن كلب البقيه مااخذتهم لكن كمان ال plastic technology كانوا يقولوا البروجكت حقها صعب,مواد ال manufacturing اغلبها ديزاين ولو تحب ال 3D modeling بتمشي امورك,"['DFMA', 'بروجكت', 'plastic technology', 'manufacturing', '3D modeling']",2022-10-12
Course Registration Advice,Academic,نصيحه بسيطه على شان ما يكون فيه لخبطه 😅 قبل لا تصور شوف صورة الدكتور اذا هي موجودة في القروب لانه الحين القروب عباره عن صور و الوضع احسه لخبطه😂😅,وعشان تشيك اكتب في مكان البحث المادة او اسم الدكتور,"['course registration', ""doctor's photo"", 'group chat']",2022-10-12
Course Registration Issue,Academic,ياشباب اجيت بسجل math 2 في السكشن الوحيد الي ما عندي فيه كلاش يقول السيستم full، هل اقدر اسجل يدوي او في طريقه ثان للتسجيل؟,كلم دكتور السكشن اذا سمح لك اظن تعبي فورم او شي وتدخل,"['math 2', 'full section', 'manual registration']",2022-10-12
Course Registration Issue,Academic,وين اقدر اسجل مادة الco-q اقرا؟ مش موجوده اونلاين,هذا الكود,"['co-q', 'قرا', 'course code']",2022-10-12
Course Registration Issue,Academic,يا شباب ليش يظهر لي كذا لما اسجل المواد,تاكد من الكود او المادة هل هي موجوده فال Course menu,"['course registration', 'error', 'course code']",2022-10-12
Course Registration Issue,Academic,حد يعرف رقم Zulhilmi يا شباب,digitalcare@utm.my سوي ايميل بالمشكله لهذولت اكتبلهم التفاصيل كلها مع بيناتك الجامعيه ورقم هويتك,"['Zulhilmi', 'contact', 'course issue']",2022-10-12
Course Registration Issue,Academic,شباب انهي في دول كويس لماده mechanics of machines and vibrations,شوف في الpymaya,"['mechanics of machines', 'vibrations', 'pymaya']",2022-10-12
Course Registration Issue,Academic,شباب المادة دي شنو وضعها وشنو كودها بالضبط,هذا كود القران فيه مواد ثانيه بس مش عارف فين الاقيه,"['course code', 'قران', 'materials']",2022-10-13
Course Registration Issue,Academic,ي شباب المفروض نسوي submit قبل الساعه 12؟,ايوة,"['submit', 'deadline', 'course registration']",2022-10-13
Course Registration Issue,Academic,شباب lab 1 تنصحونا مع من اخذه؟,نزل ميكانيك سيارات مادة A يجيك واحد صاحب ورشة يشرح على سيارة وتجي نهاية الترم تسوي نشاط المادة اللي هوا تغيير زيت السيارات 👌,"['lab 1', 'mechanics', 'car maintenance']",2022-10-14
Course Registration Issue,Academic,يا شباب كيف اعرف مواعيد مواد الماث حق كل السكاشن؟,JADUAL-NAMA-PENSYARAH-DAN-RUANG-KULIAH-SEM-1-2022-2023-1.pdf • ‎11 pages ‎document omitted ودا جدولها,"['math', 'schedule', 'sections']",2022-10-14
Course Registration and Amendment,Academic,بس للتأكيد، اذا سويت submit في وقت ال amendment هل يمديني أعدل السكشن بعدها؟,yep,"['amendment', 'submit', 'edit section']",2022-10-16
Course Registration and Amendment,Academic,ال Amedment يقفل اليوم الساعة 12 ? ولا بكرة !,لالا يقفل 28,"['amendment', 'deadline', 'course registration']",2022-10-20
Lecture Hall Information,Academic,شلون اعرف القاعات حقت المحاضرات ؟؟,http://www.rsedims.utm.my/fe/pelajar/ اكتب كود المادة وشوف السكشن حقك وبيطلع لك,"['lecture halls', 'course code', 'section']",2022-10-15
E-Learning Access,Academic,السلام عليكم ، ي شباب حد فاتح معاه e learning ؟,,"['e-learning', 'access', 'login']",2022-10-15
Course Feedback,Academic,شباب كيف تقييكم ليهم الثلاثه,Awesome الباقي ما ادري,"['course feedback', 'evaluation', 'lecturers']",2022-10-17
Internship E-Portfolio,Academic,الي سوى الinternship احد عنده خلفيه عن الe-portfolio و ايش نسوي ؟,,"['internship', 'e-portfolio', 'requirements']",2022-10-19
Safety Pass Videos,Academic,وين ممكن احصل الفيديوهات حق safety pass؟,في ال e learning تاكد انهم يضيفوها كمادة عندك,"['safety pass', 'videos', 'e-learning']",2022-10-18
English 2 Course,Academic,الشباب الي اخذو UHLB2122 انجليش ٢ ، مع من اخذتوا؟,,"['English 2', 'UHLB2122', 'lecturers']",2022-10-20
English Course Instructor Inquiry,Academic,الشباب الي اخذو UHLB2122 انجليش ٢ ، مع من اخذتوا؟,,"['UHLB2122', 'English 2', 'instructor']",2022-10-20
Safety Pass Video Access,Academic,هل في احد عنده فيديوهات ال safety pass ؟,هم يجيبوها في ال e learning لما تسجل بالاب,"['safety pass', 'videos', 'e-learning']",2022-10-21
Safety Pass Video Access Issue,Academic,المشكلة اني امس كنت اقدر ادخل على الفيديوهات بس اليوم ال safety pass انحذف من ال elearning ف اذا احد عنده الفيديوهات ويقدر يرسلها لي اكون شاكر له,https://www.youtube.com/watch?v=Btfti-QQ06w&list=PL4fAbNilxduvHUeqFupc1nUbo2StToR_p&ab_channel=UTMEngineering,"['safety pass', 'videos', 'e-learning', 'deleted']",2022-10-21
IQRA Section 2 Location,Academic,الي يعرف فين مكان IQRA SECTION 2 يخبرني😅,سمعت انه في قاعة الغزالي,"['IQRA', 'section 2', 'location']",2022-10-23
Mid-Semester Break Survey,Academic,Survey link: https://bit.ly/SurveyRegardingMidSemesterBreakDate,"Please fill the survey latest by 12pm, 27/10/2022.","['mid-semester break', 'survey', 'UTM']",2022-10-27
Elective Course Inquiry,Academic,شباب بالله اذا في أي أحد اخذ هذي الماده AUTOMOTIVE VEHICLE MAINTENANCE طبعا elective?!,,"['AUTOMOTIVE VEHICLE MAINTENANCE', 'elective']",2022-10-27
Elective Course Inquiry,Academic,أو هذي DRONE TECHNOLOGY,,"['DRONE TECHNOLOGY', 'elective']",2022-10-27
Lab 2 Previs,Academic,يا شباب احد عنده بريفيس لاب ٢ ؟,,"['lab 2', 'previs']",2022-10-27
Amendment Deadline,Academic,ال amedment يقفل اليوم عال 12 ?,ع الغالب راح يسكر ع الليل,"['amendment', 'deadline']",2022-10-27
System Design Project,Academic,الي اخذ سيستم ديزاين ممكن ترسلوا لي المشروع تبعكم اريد اخذ فكره عن الموضوع,,"['system design', 'project']",2022-10-31
