topic,category,question,answer,keywords,timestamp
Deferment and Semester Fees,Academic,شباب أحد فيكم سوا defer لأي سمستر؟ إذا الواحد سحب سمستر الحين في الamendmnet week هل لسة راح يطالبوا بدفع رسوم السمستر؟,لا ما يطالبوك فيه اذا كان اول defer لك,"['defer', 'semester', 'fees', 'amendment week']",2024-10-10
Database Projects Request,Academic,ابغا اسال اذا في عندكم projects لمادة Database اذا في بالله ارسلولي البروجكتات,https://drive.google.com/drive/folders/1MdQn5jjMwvSqahcMVmq4-ThR-1gyKxbT?usp=sharing هذا درايف فيه المواد اللي درسناها ان شاء الله تفيدكم,"['database', 'projects', 'UTM']",2024-10-10
Professor Evaluation,Academic,كيف الدكتور هذا Mr. Firoz bin Yusuf Patel Dawoodi,هو جديد في الجامعة صعب احد يعرف,"['professor', 'evaluation', 'Mr. Firoz bin Yusuf Patel Dawoodi']",2024-10-12
Programming Flowchart and Pseudocode,Academic,السوال يحتاج منك تسوي flow chart و pesucode لكود ياخذ مجموع الأرقام المدخلة وتشوف اذا هي أرقام مفردة او زوجية ، عادة تقدر تحدد عن طريق استخدام %2 في معادلاتك لمن تستخدمها كشرط من شروط while,"يعطيك العافية مجد على الإجابة الكافية والوافية تصحيح بسيط: الـexpression هذا ```(num % 2)``` راح يعطي 0 لو كان الرقم زوجي، وهذا راح يتم ترجمته كـfalse، وراح يعطي رقم غير الصفر لو كان odd، وراح يُتَرجم كـtrue. لذلك لو حابين نكتب نص برمجي صحيح، راح يكون: ```While (num % 2 == 0) { print ""Number is even""; break; }```","['flowchart', 'pseudocode', 'programming', 'even', 'odd']",2024-10-15
AI Course Prerequisites,Academic,شباب ايش البري ريكويسيت لمادة ال ai,CI ولكن انا خدت عادي Ci قبلAi ولكن لازم تاخد موافقة من AA,"['AI', 'prerequisites', 'CI', 'AA']",2024-10-17
Study Environment at UTM KL vs Johor,Academic,السلام عليكم ورحمة الله وبركاته، إلى طلاب هندسة البرمجيات وطلاب تخصصات الحاسب في جامعة UTM، خاصة طلاب فرع كوالالمبور، أتمنى أن تكونوا بخير. أنا طالب في كوالالمبور وأدرس حاليًا برنامج الـ Bridging، وأرغب في الاستفادة من تجاربكم حول الدراسة في هذا الفرع، وكذلك مقارنةً بفرع جوهور.,وعليكم السلام ورحمة الله وبركاته، راح أكون 100% واقعي معاك. دراسة هذا التخصص في الجامعة *لا يؤهلك لسوق العمل، ولا يُناقش أيًّا من التقنيات المستخدمة فيه*. يحتاج الأمر انك تبذل جهدك الخاص وتراقب تطورات المجال وحاجة سوق العمل وتعلم التقنيات المستخدمة فيه بناءً على ذلك. هذي الجامعة بالتحديد تاخذ التخصص من زاوية بحثية أكاديمية أكثر. التركيز على تقديم الفائدة في مجال الـindustry أو مرحلة العمل ما بعد التخرج يكاد يكون شبه معدوم. بالإضافة، فرع جوهور أوسع ومهيَّأ أكثر من فرع KL لأن فرع KL حجمه صغير ولا يوجد تنوع كبير في الدكاترة الي فيه. البيئة الدراسية في الفرعين الغالب تجد فيها أن الطلاب المحليين يفضلون العمل مع بعضهم وقد يرفضوا انك تنضم لمجموعاتهم، لذلك من البداية ومن أول فصل دراسي لك حاول انك تجد طلاب عرب أو international جادين في الدراسة ومستعدين لبذل جهد في المشاريع من أجل انك تعمل معهم، لأن جميع مواد التخصص يوجد فيها group project. أما *أهم نقطة* هي أنه الفائدة من الدراسة في فرع KL هي أن العثور على فرصة internship راح يكون سهل عليك لأن أغلب الشركات الكبيرة موجودة حول هذي المنطقة، أما طلاب جوهور أغلب الأحيان يضطروا انهم ينتقلوا إلى العاصمة أو الولايات المجاورة للتدريب. في الغالب لا يوجد فرق شاسع بين الفرعين سوى أنه فرع جوهور يعتبر أكبر وأوسع لأنه الفرع الرئيسي للجامعة، لكن تخصصنا لا يحتاج إلى أي معدات أو مختبرات وما إلى ذلك، بل وأنك تقدر تدرسه كاملاً عن بُعد، لذلك مكان الدراسة ما راح يختلف معاك كثير فيما عدا موضوع سهولة الـinternship.,"['UTM', 'KL', 'Johor', 'study environment', 'internship']",2024-10-21
Comparison of University Branches for Software Engineering,Academic,طيب ممكن تتكلم شوية عن الجانب الايجابي من دراسة التخصص هذا في هذي الجامعة؟,ممكن أكبر جانب إيجابي لدراسة التخصص في هذي الجامعة هي أن تصنيف الجامعة عالي ويستمر بالارتفاع، مما يجعل الشهادة عنصر جدًا قيِّم في مسيرتك المهنية. مواد التخصص بحد ذاته تستكشف جوانب عديدة من علوم الحاسب وهندسة البرمجيات، وكأنهم يقدمولك حصة من كل طبق. ميزة أُخرى وهي أن الجامعة حكومية معترفة في دول كثيرة في العالم، بما يتضمن بلداننا العربية.,"['جامعة', 'تصنيف الجامعة', 'هندسة البرمجيات', 'علوم الحاسب']",2024-10-21
Internship Opportunities in KL vs Johor,Academic,أما *أهم نقطة* هي أنه الفائدة من الدراسة في فرع KL هي أن العثور على فرصة internship راح يكون سهل عليك لأن أغلب الشركات الكبيرة موجودة حول هذي المنطقة، أما طلاب جوهور أغلب الأحيان يضطروا انهم ينتقلوا إلى العاصمة أو الولايات المجاورة للتدريب.,أما *أهم نقطة* هي أنه الفائدة من الدراسة في فرع KL هي أن العثور على فرصة internship راح يكون سهل عليك لأن أغلب الشركات الكبيرة موجودة حول هذي المنطقة، أما طلاب جوهور أغلب الأحيان يضطروا انهم ينتقلوا إلى العاصمة أو الولايات المجاورة للتدريب.,"['internship', 'فرع KL', 'جوهور', 'تدريب']",2024-10-21
University Expectations and Career Preparation,Academic,وفي النهاية، لا تضع توقعات كبيرة على هذي الجامعة لأن كل ما تُقدمُه هو جعلك تطرح الأسئلة الصحيحة من أجل الوصول لهدفك.,وفي النهاية، لا تضع توقعات كبيرة على هذي الجامعة لأن كل ما تُقدمُه هو جعلك تطرح الأسئلة الصحيحة من أجل الوصول لهدفك. تهيئتك لسوق العمل، ومعرفة أي مجال في هذا التخصص لك رغبة أنك تعمل فيه، وتعلم التقنيات والأدوات اللازمة للنجاح فيه، هي جميعها أشياء من مسؤوليتك أنت وحدك، وهي أشياء لا تقدمها الجامعة لك (أتوقع أن الوضع هو نفسه في جامعات العالم كلها بأي حال).,"['توقعات الجامعة', 'سوق العمل', 'تقنيات', 'أدوات']",2024-10-21
University Registration and E-Learning Access,Academic,دحين انا سجلت كيف اعرف انه تم قبولي؟,استنى شوي وبيشتغل أنا كان في بدايه كده وبعدين دخلني,"['تسجيل الجامعة', 'e-learning', 'قبول']",2024-10-22
Internship During Semester Break,Academic,سؤال، هل عادي كمبيوتر يعملو انترشب في الاجازة؟,عادي ويفضل انك تعملها اصلاً بس تاخذ موافقة من مكتب الكلية,"['انترشب', 'اجازة', 'موافقة الكلية']",2024-10-25
