topic,category,question,answer,keywords,timestamp
Course Registration Issues,Academic,لو تاخرت في التسجيل لين بكرا بقدر الحق الدكاترة الكويسين؟,انت و حظك,"['registration', 'courses', 'late']",2025-01-05
Professor Recommendations for Mobile Application Programming,Academic,"من افضل للMobile Application Programming: Jumail Bin Taliba, Hishamuddin Bin Asumni",زاميلا جيده بس بتحللك ب التتوريال مديتنا فوق 9🙂,"['mobile application', 'programming', 'professors']",2025-01-06
Course Registration Issues,Academic,شباب احد قدر يسجل؟,"انا لين الحين ما سجلت شي, السيستم غالبا يكون فيه لاج بسيط بس المره ذي طايح مرا","['registration', 'system', 'issues']",2025-01-06
Professor Recommendations,Academic,"Dr. Mohd Razak bin Samingan, Mr. Norizam bin Katmon كيف الدكاتره ذول يخوان؟","شباب كثير يفضلون jumail في اي مادة برمجه, الدكتور الثاني ما اعرفه صراحه","['professors', 'recommendations']",2025-01-06
Course Registration Issues,Academic,يا شباب course registration server error ايش الحل,"جرب ذي الطريقه
مشت لي","['course registration', 'server error', 'solution']",2025-01-06
Course Registration Issues,Academic,يا شباب يقولي السيكشن فل وأنا من امس ابغا اسوي سمبت ما عرفت ودحين لما جيت اسوي يقولي فل,"امتلت السكاشن للأسف
اذا روح بكره الاوفيس","['section full', 'course registration', 'academic office']",2025-01-07
Course Registration Issues,Academic,ي جماعة اذا عملت resubmit علشان اضيف كورس هل السكشنز القديمة بتضيع ؟,لا,"['resubmit', 'course registration', 'sections']",2025-01-09
Course Registration Issues,Academic,الحين اقدر اقدم موادي باي سكشن عادي ولا لازم السكشن الي موجود عندي فالجدول,"اذا انت SECVH ف هذا فقط السكشن المتاح لك، اذا ما خاب ظني
هذا سكشن اي حد SECVH","['course registration', 'sections', 'SECVH']",2025-01-14
Course Registration Issues,Academic,ياعيال كيف اسوي epppk في السستم الجديد؟,"Student portal
بعدها حتشوف epppk","['epppk', 'student portal', 'course registration']",2025-01-14
Professor Recommendations,Academic,"Operating system
مين الأفضل؟","فرحانه بدون كلام
هما ثلاثة سمعتهم كويسة
و الاغلب يقولو فرحانه
زفران و فرحانه 💪💪
زفران يسلمك درجات اول بأول، يعيدلك التاسك اذا في اخطاء تعدل وكذا
Fariz كويسة كمان","['operating system', 'professor recommendations', 'Dr. Farkhana', 'Mr. Ahmad Fariz', 'Dr. Muhammad Zafran']",2025-01-07
Professor Recommendations,Academic,"Ms. Rashidah binti Kadir 
كيف الدكتورة دي؟",ممتازه,"['Ms. Rashidah binti Kadir', 'professor review']",2025-01-07
Professor Recommendations,Academic,"جماعة مين يأخذ digital logic
ايت دكتور تنصحوني فيه غير محمد فؤود","المهندسين
المعلمين
الي هو","['digital logic', 'professor recommendations', 'Dr. Foad']",2025-01-07
Technical Issues with University Systems,Academic,لما قلت انها جامعة سيئة ما قلتها عن عبث,"اي والله
بس هذا اسوأ","['university system', 'technical issues', 'server error']",2025-01-07
Technical Issues with University Systems,Academic,أمس عشان اخش حطيت extension auto refresh يسوي ريفريش كل 15 ثانيه قعدت 5 ساعات لين دخلت,"الحين المشكله اسوأ 
الحين اتحداك تسجل اي مادة 
روح حتى لاي سكشن حتى لو مافية احد 
رح يقول لك هو انت مين ؟؟؟؟","['auto refresh', 'course registration', 'technical issues']",2025-01-07
Technical Issues with University Systems,Academic,غير عن سيرفرهم الي مش راضي يستحمل كم 100 مستخدم,"كلام روحاني عن المشكله الحاليه
ملخص الكلام يا شباب، المشاكل اللي في السيستم الحاليه ما يدروا مين المسؤول عنها لان في أشخاص جديده هيا الي اشتغلت على اسيستم الجديد، وروحاني ما تقدر تسوي شي هيا بس حقت جداول مواد وكذا، ف اللي يبغى يستنى كم يوم المشكله ممكن تتحل ويسوي submit، او يسوي الان في أي سيكشن حتى ولو كان كلاش ويرجع يغيروا في فترة الامدمنت","['server issues', 'course registration', 'technical problems']",2025-01-07
Final Exam Registration Slip,Academic,من فين اجيب الregistration slip؟ للfinal؟,من البورتال. Profile > slip. لا اسمه registration slip.,"['registration slip', 'final exam', 'portal']",2025-01-15
Final Exam Registration Slip Printing,Academic,لازم اطبعها ولله ينفع اوريهم من الجوال؟,لازم طباعه,"['registration slip', 'printing', 'final exam']",2025-01-15
Amendment Period Inquiry,Academic,في حد يعرف متى الamendment period؟,.,"['amendment period', 'academic', 'registration']",2025-01-16
Changing Academic Advisor,Academic,شباب ايش خطوات تغيير الادفايزر وهل تعتقدوا تغيير الادفايزر له فايده خاصة اني طالع سمستر ٥؟,,"['academic advisor', 'change advisor', 'semester 5']",2025-01-16
Course Requisite Inquiry,Academic,كيف اعرف اذا المادة عليها requisite,بيكون مكتوب في الacademic book اللي يجي مع بداية دخولك على اليمين. تقدر تطلبه من الacademic advisor.,"['requisite', 'academic book', 'academic advisor']",2025-01-17
Course Code Inquiry,Academic,ايش هي ال SECJ1033?,COA. Computer Organization and Architecture,"['SECJ1033', 'COA', 'Computer Organization and Architecture']",2025-01-17
Lectures During Revision Week,Academic,هل بيكون في محاضرات فالrevision؟ يعني من يوم الاثنين في محاضرات و لا مافي و خلصنا؟,نوب. خلصنا,"['revision week', 'lectures', 'final exam']",2025-01-18
Final Exam Revision Sessions,Academic,تعلن YSAG في الاتحاد اليمني في جامعة UTM تنظيم دروس تقوية حضورية لمراجعة *FINAL EXAM*,📚 المادة: تكنيكات البرمجة ١ - PT1. 👨🏼‍🏫 المحاضر: عبدالرحمن الفاتح. 📅 التاريخ: الاثنين 20/1/2025. ⏱الوقت: 5:00 (حضوري). 🔗الموقع: N24 -BS1. يرجى لانضمام المجموعة لتأكيد الحضور: https://chat.whatsapp.com/FmVLnVE8ZmY71mtPWva5lx,"['final exam', 'revision sessions', 'YSAG', 'UTM']",2025-01-19
Final Exam Revision Sessions,Academic,تعلن YSAG في الاتحاد اليمني في جامعة UTM تنظيم دروس تقوية حضورية لمراجعة *FINAL EXAM*,📚 المادة: دسكرت - Dsecret Struture. 👨🏼‍🏫 المحاضر: أسامة الحسام. 📅 التاريخ: الثلاثاء 21/1/2025. ⏱الوقت: 5:00 (بعد العصر -حضوري). يرجى لانضمام المجموعة لتأكيد الحضور: https://chat.whatsapp.com/Jt35TeescE4JfK41Z6XtCc,"['final exam', 'revision sessions', 'YSAG', 'UTM']",2025-01-20
Final Exam Revision Sessions,Academic,تعلن YSAG في الاتحاد اليمني في جامعة UTM تنظيم دروس تقوية حضورية لمراجعة *FINAL EXAM*,📚 المادة: دسكريت ستركتشر - Discrete Structure. 👨🏼‍🏫 المحاضر: أسامة الحسام. 📅 التاريخ: الأربعاء 22/1/2025. ⏱الوقت: 5:00 (بعد العصر -حضوري). 🔗الموقع: N28a Tutorial 4. يرجى لانضمام المجموعة لتأكيد الحضور: https://chat.whatsapp.com/Jt35TeescE4JfK41Z6XtCc,"['final exam', 'revision sessions', 'YSAG', 'UTM']",2025-01-22
Course Equivalence Inquiry,Academic,هل discreet structure و mathematics for software engineering نفس الشي؟,نعم يعتبر,"['discrete structure', 'mathematics for software engineering', 'course equivalence']",2025-01-22
Contact Information for Dr. Mohammed Khatib,Academic,احد معا تيلي /رقم دكتور محمد خطيب؟,,"['Dr. Mohammed Khatib', 'contact information']",2025-01-24
FYP Methodology Inquiry,Academic,الطلاب للي عدوا FYP هل فيه احد استخدم Waterfall - agile hybrid methodology وطبقها بشكل صحيح ؟ احتاج فقط ال Gantt chart ل FYP 1 & 2,,"['FYP', 'Waterfall', 'agile', 'hybrid methodology', 'Gantt chart']",2025-01-24
Exam Slip Inquiry,Academic,كان حد قال ان الslip المحتاجين لها عشان الامتحان هيا الcourse regestration slip بس الcourse registration slip بتعتي مكتوب فيها المود حجت السيميستر الجاي هل ده صح؟ ولا المفروض الexamination slip هيا الاطبعها؟,عند البحث عن regestration slip لازم التاكد انو تاريخ مكتوب على السمستر هاذا 202320241 في الغالب غلط في التاريخ ف عطوك تاريخ السمستر الجاي، لازم تعديل التاريخ و البحث مره ثانيه,"['exam', 'slip', 'course registration slip', 'examination slip']",2025-01-25
Practical Exam Questions Request,Academic,السلام عليكم ، يخوان مين معاه اسئلة practical ل pt1 اهم شي م تكون قديمه برضو لو في written م تقصر,,"['practical exam', 'pt1', 'written exam']",2025-01-25
Database Past Year Exams Request,Academic,السلام عليكم شباب احد عنده DATABASE past year final exams؟,هنا ٢٢ https://drive.google.com/drive/folders/1qhG_lXLauMXApgGjOzIfqdvM7Z_y2ZNt,"['database', 'past year exams', 'final exams']",2025-01-25
Digital Logic Tutorial Solution Request,Academic,السلام عليكم ، عاوزة حل السيركت صفحة ٢٦٣ في كتاب ال digital logic 🙏🏼,,"['digital logic', 'tutorial', 'circuit solution']",2025-01-27
HCI Exam Pattern Inquiry,Academic,السلام عليكم، أنا كنت عاوز اسأل لو فيه حد أخذ HCI عاوز اسأل لو امتحن الفينل بيكون نفس القديم ولا بيتغير كل سنة,,"['HCI', 'final exam', 'exam pattern']",2025-01-28
Network Communication Past Year Exams Request,Academic,السلام عليكم ورحمة الله وبركاته يا شباب بالله الي عندك Network Communication past year finals يرسل لنا,,"['network communication', 'past year exams', 'final exams']",2025-01-29
Digital Logic Tutorial Solution Request,Academic,السلام عليكم ، عاوزة حل tutorial 6 في كتاب الديجيتال لو موجود 😭,,"['digital logic', 'tutorial', 'solution']",2025-01-29
Contact Information for Lecturer,Academic,شباب رقمها او تيلي اذا احد عندو ضروري,ما تعطي احد رقمها للئسف Noraini#3791 الديسكورد تبعها يمكن ترد عليك هناك +60 19-706 0642 Not sure جرب هذول ممكن ترد او رسل بلئيميل noraini_ib@utm.my بالعادة تتأخر بالرد,"['lecturer contact', 'Noraini', 'discord', 'email']",2025-01-30
