topic,category,question,answer,keywords,timestamp
Course Difficulty Inquiry,Academic,شباب ايش وضع ال Electrical technology ، اللي قد اخذها ماده صعبه ولا سهله,سهله بس يبلها انك تحل وتمارس,"['Electrical technology', 'مادة', 'صعبة', 'سهلة']",2021-03-13
Instructor Feedback,Academic,درسني differential equation جيد بشكل عام ماهو الافضل لكنه محترم وكويس شرحه جيد والدرجات هممم ممكن يزودك شوي يعني اذا انت تستاهل,مششكور ي غالي 👍🏼❤️,"['differential equation', 'شرح', 'درجات']",2021-03-13
Instructor Feedback,Academic,درسني ماث 1 شرحه خرا و يشغلك كثير على الفاضي درجات يعطيك حقك,مميزات : متفهم بموضوع الاسايمنتات اذا تاخرتت سلبيات : يتكلم ماليزي، وشرحه ابو كلب درجات : صراحه اتوقع يعطيك حقك، جبت معه درجه حلوه لا بأس,"['ماث 1', 'شرح', 'درجات', 'اسايمنتات']",2021-03-14
Course Registration Inquiry,Academic,احد جرب يسجل ماده الان من كليه ثانيه ؟؟ مثلاً ماث تو في كلية غير الميكانيك,سجلت statistics في كهرباء ، تكتب بس رقم السكشن وتسجل طبيعي ، مش عارف اذا غيروا ال process مع الاونلاين,"['ماث تو', 'كلية', 'تسجيل', 'اونلاين']",2021-03-14
Course Registration and Schedule Changes,Academic,كيف نحذف ونضيف المواد الي سجلنا من التسجيل المبكر؟ لانهم عدلو الجدول وخبطونا,اعتقد من my utm,"['course registration', 'schedule changes', 'my utm']",2021-03-15
Course Registration and Schedule Changes,Academic,وين القى جدول اوقات مواد ال co curriculum,اعتقد من my utm,"['co curriculum', 'schedule', 'my utm']",2021-03-15
Course Registration and Schedule Changes,Academic,إيش في طريقة ثانيه ل insert/delete غير موقع utm ؟,كلم الادفايزر,"['course registration', 'insert/delete', 'utm', 'advisor']",2021-03-15
Professor Recommendations,Academic,احد يعرف دكتور DE كويس بالدرجات اقل شي,عندك دكتوره فريده,"['DE', 'professor', 'grades', 'recommendation']",2021-03-14
Professor Recommendations,Academic,يا شباب من افضل دكتور لماده statistics,محمد فويزي سمعت عليه انه ممتاز,"['statistics', 'professor', 'recommendation']",2021-03-14
Professor Recommendations,Academic,حد درس معاهم DE?,هذه شرحها سيء جداً جداً بس طيبه,"['DE', 'professor', 'recommendation']",2021-03-14
Professor Recommendations,Academic,طيب مين الكويس فال finite ؟,معاك zafri تمام,"['finite', 'professor', 'recommendation']",2021-03-15
Professor Recommendations,Academic,احد درس معاه finite؟,ذا سمعت انو كويس,"['finite', 'professor', 'recommendation']",2021-03-15
Professor Recommendations,Academic,كيف وضعه ؟,شخصيا اشوف انه جيد جدا ماهو الافضل من ناحية الشرح لكنه جيد واذا سالته حيجاوبك من ناحية الدرجات يعطيك حقك واسالته ممتازه جدا ف الاختبارات,"['professor', 'recommendation', 'grades']",2021-03-15
Professor Recommendations,Academic,هذا درسني ثيرمو بني آدم ماشي بالنظام و متفاهم و يتجاوب معك بس ما عنده يمين يسار,هذا درسني برضوا دكتور متعب,"['thermo', 'professor', 'recommendation']",2021-03-15
Professor Recommendations,Academic,الي ماخذ سولد ٢ و مش في السيكشن هذا نصيحه يروح عنده شرحه ممتاز و الي حلو انه يرسل الشرح حقه في الواتس مش e-learning,شكككراً ❤️,"['solids', 'professor', 'recommendation', 'WhatsApp']",2021-03-15
Professor Recommendations,Academic,من اي ناحيه؟,ما يعطيك درجات على قد شغلك، و شرحه طوووويل و ممل على الفاضي و يحب يصرخ,"['professor', 'recommendation', 'grades']",2021-03-15
Professor Recommendations,Academic,هذا الي اقدر اقوله الصراحه😅,الله يعينك,"['professor', 'recommendation']",2021-03-15
Professor Recommendations,Academic,هذا درسني برضوا دكتور متعب,ايوه,"['professor', 'recommendation']",2021-03-15
Professor Recommendations,Academic,يقول لك شايف الطريقه دي، انا ما أبغاها طيب ايش تبغى؟ ما اعرف بس مو كذا,😂😂😂😂😂💔,"['professor', 'recommendation']",2021-03-15
Professor Recommendations,Academic,لازم أدرب مادة أخرى كور علشان يكون مافي كلاش للسكاشن الاخرى,👍🏼,"['professor', 'recommendation']",2021-03-15
Professor Recommendations,Academic,صدقت ياكسادي,الله يستر عليه,"['professor', 'recommendation']",2021-03-15
Professor Recommendations,Academic,اسحب كلامي,,"['professor', 'recommendation']",2021-03-15
Schedule Changes and Section Conflicts,Academic,يا شباب حد يعرف ليش جالسين يغيروا الجداول ؟ لانه كل مره التواريخ جالسه تتغير. و متى بيثبتون على تاريخ معين,لاحظت ذا الشيء من اووووول. فيه خبص.,"['جدول', 'تواريخ', 'تغير', 'كلاشات']",2021-03-15
Section Information for Electronics,Academic,شباب حد ماخذ سكشن ٧ الكترونيكس. الي داخل سكشن ٧ اذا فيه قروب واتساب بالله ارسله في القروب 🌚,https://chat.whatsapp.com/EBj1tskDfrzG6zXBc6jf54,"['سكشن ٧', 'الكترونيكس', 'قروب واتساب']",2021-03-16
Professor Recommendations for Design,Academic,مين دكاترة الديزاين الكويسين؟,هذا يرسل 20 مقطع صوتي يشرح الدروس قبل الاختبار بيوم وطول السمستر ساحب ، نصيحه لا تدخل معه.,"['ديزاين', 'دكاترة', 'نصيحه']",2021-03-17
Contact Information for Academic Office,Academic,أحد عنده رقم Ruzlan الي في الأكدمك أوفيس؟ أو الإيميل تبعه,razlan@utm.my,"['Ruzlan', 'أكدمك أوفيس', 'إيميل']",2021-03-17
Course Registration and Dean's Email,Academic,حد عنده ايميل العميد حق الجامعه 😅🌚,من هو العميد حق الكلية؟ 😅,"['عميد', 'ايميل', 'كلية']",2021-03-17
Professor Feedback for Solid Mechanics,Academic,احد يعرف الدكتور ذا  ؟,هذا الدكتور درسنا سوليد ١. شايب شرحه ممل بس بالنسبة لي تمام بس الشباب تعبو معه. ويعطي اخر شي بروجكت. والدرجات يعطيك حقك.,"['دكتور', 'سوليد ١', 'بروجكت', 'درجات']",2021-03-17
Schedule Conflicts and Course Registration,Academic,سلام عليكم ياشباب، هل عادي انزل جدولي وفيه مواد كلاشات مع بعض؟ ولا ممنوع فالنظام,يعني انا مش فارقه معي. ابغى اكسب الدكتور.,"['جدول', 'كلاشات', 'نظام', 'دكتور']",2021-03-17
Professor Feedback for Fluid Mechanics,Academic,يا شباب احد معه الفيديوهات الدكتور زبيل حق الفلود ١ السمستر الماضي؟,,"['فيديوهات', 'دكتور زبيل', 'فلود ١']",2021-03-17
Course Materials Inquiry,Academic,احد معه الفيديوهات الدكتور زبيل حق الفلود ١ السمستر الماضي؟,اذا في احد درس معه ياريت يفيدنا 🌹,"['فيديوهات', 'الدكتور زبيل', 'الفلود ١', 'السمستر الماضي']",2021-03-17
Project Materials Request,Academic,شباب اللي اخذ مادة intro to design السمستر الماضي او اللي قبله .. اللي معاه البروجكتات ممكن يرسلهم,,"['intro to design', 'البروجكتات', 'السمستر الماضي']",2021-03-17
Course Material Necessity,Academic,هل ضروري ناخذ الكوكيو؟,مو لازم الكتاب,"['الكوكيو', 'ضروري', 'الكتاب']",2021-03-18
Professor Evaluation,Academic,احد عنده خلفيه عن هذه الدكتوره ؟,سيئه جدا بكل شيء,"['الدكتوره', 'خلفيه', 'تقييم']",2021-03-18
Course Amendment Extension,Academic,The course amendment without penalty is extended from 19 march to 26 march 2021,,"['course amendment', 'extension', 'without penalty']",2021-03-20
Professor Contact Information,Academic,احد معه رقم الدكتور ؟,اذا مو مع احد تسال الادفايسور عن رقمه,"['رقم الدكتور', 'الادفايسور', 'معلومات الاتصال']",2021-03-20
Professor Evaluation for Math 2,Academic,و هذول دكاتره الماث ٢ هل في احد منهم كويس ؟😅,انا اخذت معها الاسبوع الاول الى الان تمام,"['الماث ٢', 'دكاتره', 'تقييم']",2021-03-21
Math 2 Instructor Feedback,Academic,هل في احد منهم كويس ؟😅,انا اخذت معها الاسبوع الاول الى الان تمام,"['Math 2', 'instructors', 'feedback']",2021-03-21
Past Exam Papers Availability,Academic,في معي اختبارات قديمه تبع السناير الي قبلنا في شنطه احد يحتاجهاا,ممكن ترسله في الخاص اول في القروب انا برفعه المكتبه,"['past exams', 'test papers', 'library']",2021-03-21
Section Change Inquiry,Academic,"ي شباب كيف اعرف لما اشتي اغير سكشن انه للlocal او International,?? او اجب واغير طبيعي بيكون كله International",الادفايزر بيقل لك انت اسئله قبل ما تغير او بعض اوقات يطلع ف pmaya يكتب لك للاجانب,"['section change', 'local', 'international', 'advisor']",2021-03-21
YSAG Educational Resources,Academic,ملخص سريع للمواد المشروحة على قناة YSAG,"📚*سنة اولى:*
-Solid Mechanics 1 (جزئي)
-Math 1 (جزئي)
-Statics (جزئي)
-Digital Electronics (جزئي)
-Circuit theory (جزئي)
-Mechanical Drawing (جزئي)
-Mass Balance (جزئي)
-Soil Mechanics 

📚*سنة ثانية:*
-Signals & Systems
-Electronic Devices
-Fluid Mechanics 1
-Fluid Mechanics 2
-Math 2
-Statistics 
-Differential Equation
-Lab 1 of Electrical (جزئي)
-Waste water Engineering 
-Electrical Power (جزئي)

📚*سنة ثالثة:*
-EMT
-Mobile Application Development 

📌*ملاحظة*: الروابط مع التفاصيل في الرسالة التي تليها.","['YSAG', 'educational resources', 'lectures', 'subjects']",2021-03-21
YSAG Media Officer Recruitment,Other,تعلن YSAG عن حاجتها الى متطوع ( *منصب مسؤول اعلامي* ) يتوافق مع الشروط الآتية,"👨🏻‍🎨معرفة في تصميم البوسترات لمواقع التواصل الاجتماعي. 
👨🏻‍💻قدرة على ادارة وتسويق الحسابات على مواقع التواصل الاجتماعي.
• مستعد للعمل بمرونة والتزام.
• يمني الجنسية.

🌹 علمًا بأن YSAG هي لجنة تطوعية خالصة من جذور طلاب جامعيين، فنأمل نحن اعضاء YSAG على تقدير اوضاع جميع اعضاء اللجنة في حال حصول اي ظرف غير متوقع.

لمن يستوفي الشروط اعلاه و يرغب في الحصول على المنصب او الاستفسار عن المنصب يمكنه التواصل مع:

- عبدالرحمن العطاس
- +601137709211","['YSAG', 'media officer', 'volunteer', 'recruitment']",2021-03-23
Intern Experience Series Announcement,Academic,What is the Intern Experience Series about?,The Intern Experience Series by YSAG covers the needs of students preparing for internships and answers some of their questions. It features interviews with engineers who share their experiences and valuable insights.,"['Intern Experience Series', 'YSAG', 'internship', 'engineering']",2021-03-23
Job Hunting Starter Pack Event,Academic,What is the Job Hunting Starter Pack event about?,"The Job Hunting Starter Pack event is designed to help students personalize their CVs and resumes, stand out during job hunts, and learn how to promote themselves to recruiters. It includes a Facebook Live session, lucky draws, quizzes, and offers UTM Merit & E-Certification.","['Job Hunting Starter Pack', 'CV', 'resume', 'UTM', 'career']",2021-03-26
Sharing Academic Resources,Academic,Where can I find assignments and projects for Semester 1?,All assignments and projects for Semester 1 are available in this Google Drive link: https://drive.google.com/drive/folders/1wIuoxZpoDrN6rdV0CI87IOjniMHo8Zd1,"['assignments', 'projects', 'Semester 1', 'Google Drive']",2021-03-27
YouTube Channel Recommendation for Math,Academic,Can you recommend a YouTube channel for Math 2?,"For Math 2, you can check out this playlist by Dr. Fareeda: https://youtube.com/playlist?list=PL2LRRctxxQrs23vKeRBemeFm_u1xD-sYo","['Math 2', 'YouTube', 'Dr. Fareeda']",2021-03-28
English 3 Section Recommendation,Academic,Which section for English 3 has a good lecturer?,"If you find a lecturer named Rosini Ibrahim, join her section. She taught English 3 in the first semester and is known for giving good grades, though she can be a bit demanding.","['English 3', 'lecturer', 'Rosini Ibrahim']",2021-03-30
Introduction to Mechanical Engineering Course,Academic,I have some questions about the Introduction to Mechanical Engineering course from last semester.,"Feel free to ask your questions about the Introduction to Mechanical Engineering course. Everyone has taken this course, so you should get help easily.","['Introduction to Mechanical Engineering', 'course', 'questions']",2021-03-31
