topic,category,question,answer,keywords,timestamp
Course Code Mismatch,Academic,في احد هنا الcourse code حقه مو نفس الoffer letter ؟,لمن تدخل موقع البدجنغ بتكتب نفس الcodeالمكتوب في الoffer letterبس انا لمن اكتب الكود حقي يجيني repeat لمن رحت سألت قالو انتظري يطلعون لك offer letterنفس الكود بس للآن م ارسلو شي.,"['course code', 'offer letter', 'registration issue']",2024-10-02
Course Code Mismatch Issue,Academic,في احد هنا الcourse code حقه مو نفس الoffer letter؟,لمن تدخل موقع البدجنغ بتكتب نفس الcode المكتوب في الoffer letter بس انا لمن اكتب الكود حقي يجيني repeat. لمن رحت سألت قالو انتظري يطلعون لك offer letter نفس الكود بس للآن م ارسلو شي.,"['course code', 'offer letter', 'repeat', 'Biomedical']",2024-10-02
Course Code Clarification,Academic,ايش تخصصك؟,Biomedical,"['Biomedical', 'course code']",2024-10-02
Course Code Issue Resolution,Academic,هذا هو الكود القديم للبايومدكل SEBBH. الكود الجديد SKEBH.,اختار كود البايوميدكال المتوفر. ما فرقت. اذا القديم ما اشتغل معاك اختار الجديد عادي.,"['course code', 'Biomedical', 'SEBBH', 'SKEBH']",2024-10-02
Timetable and Lecture Schedule,Academic,فين اشوف جدول المواد والمحاضرات؟,https://spacescheduler.utmspace.edu.my/view/,"['timetable', 'lecture schedule', 'UTM']",2024-10-02
Section Change Inquiry,Academic,شباب اقدر اغير السكشن بعد ما اخترته؟ ولا لازم اراجعهم؟,انت نفس السكشن حقي. ترا في تعديل فيه صار امس وكمان صار اليوم تعديل فيه.,"['section change', 'timetable', 'UTM']",2024-10-02
Lecture Schedule Confirmation,Academic,يا شباب E1S1 اول يوم دوام الاثنين القادم ان شاء الله صح؟,يب. بس انتبه كل شوي يغيرون أوقات المواد.,"['lecture schedule', 'E1S1', 'UTM']",2024-10-02
New Course Materials Inquiry,Academic,ياشباب ممكن المواد الجديده لطلاب ال computer science؟,No direct answer provided.,"['computer science', 'new course materials']",2024-10-02
File Upload Issue,Academic,Compress the pdf then upload it. The problem is in the pdf's size.,جرب سجل من جهاز آخر أو متصفح آخر. جرب كروم او حاول بشبكة أسرع. وحط desktop mode.,"['file upload', 'pdf', 'UTM']",2024-10-03
Foundation Timetable Inquiry,Academic,في احد نزل له الجدول حق الفاونديشن على الايميل؟,قدرت اشوفه من الرابط بس قاعد يتغير ف ابغا الاكيد.,"['foundation', 'timetable', 'UTM']",2024-10-03
Bridging Program Inquiry,Academic,أهلا هل في أحد بياخذ بريدجنق؟ وأيش أفضل سيكشن وكيف أعرف الدكاترة؟,https://spacescheduler.utmspace.edu.my/view/ من هنا تعرف جدولك. البيومدكل ما عندك الا سكشن واحد.,"['bridging program', 'section', 'timetable', 'UTM']",2024-10-03
Transportation Inquiry,Student Life,يا شباب ايش أحسن باص من سكن klg إلى البردجنق؟,باص E. D يوديك للسنتر. E يوصلك للكلية نفسها.,"['transportation', 'bus', 'UTM']",2024-10-03
Lecture Building Inquiry,Academic,ايش اسم مبنى البردجنق؟,غالبا المحاضرات في T06.,"['lecture building', 'bridging program', 'UTM']",2024-10-03
Bridging Program Start Date,Academic,يا جماعة متى يبدأ البردجنق؟,الكل يبدأ في 6 اكتوبر.,"['bridging program', 'start date', 'UTM']",2024-10-03
Section Confirmation,Academic,الحين ايش السكشن حقي كيف اعرف؟,سجلت ف البريدنج؟ تعال خاص افهمك.,"['section', 'bridging program', 'UTM']",2024-10-03
Transportation from Paradigm Mall,Student Life,اية باص اخذ عشان يوصلني من Paradigm Mall إلى UTM?,P211. مجان للطلبة. يكون معاك ال matric card.,"['transportation', 'bus', 'Paradigm Mall', 'UTM']",2024-10-04
Physics Lecturer Change,Academic,كيف الفيزياء هنا يا شباب لان ستي منيرة غيروها؟,ف الجدول متغيره دكتورة الفيزياء اول كانت منيرة الحين واحدة ثانية.,"['physics', 'lecturer change', 'UTM']",2024-10-04
Bridging Program Registration,Academic,باي رابط اسجل؟,https://studentppi.utmspace.edu.my/?p=14049,"['bridging program', 'registration', 'UTM']",2024-10-04
Bridging Program Registration,Academic,باي رابط اسجل,https://studentppi.utmspace.edu.my/?p=14049,"['bridging', 'registration', 'link']",2024-10-04
Bridging Program Registration,Academic,إذا سجلت في البريجينق خش موقع UTM SPACE وحط الماترك في اسم المستخدم والرمز بعدين يطلبون منك تغير كلمة السر,واذا كنت مسجل بس حط رقم الماترك و الرمز ويطلعلك اسمك في اي سيكشين مسجل,"['bridging', 'registration', 'UTM SPACE', 'matric number']",2024-10-04
Bridging Program Test,Academic,يخوان في اختبر اختبار البريدنج BET ابغاه ف استفسار بسيط,,"['bridging', 'test', 'BET']",2024-10-04
University Bus Schedule,Student Life,كيف اعرف نظام باصات الجامعة؟,في جدول يب E واذا تبغى تعرف متى يجي تحصلها في التطبيق تطبيق utm smart,"['bus', 'schedule', 'UTM', 'app']",2024-10-05
University Bus Schedule,Student Life,هل في باص يودي لكلية bridging?,باصات E,"['bus', 'bridging', 'college']",2024-10-05
University Bus Schedule,Student Life,ايش من باص يروح من ديسا للجامعة؟,باص aeon يوديك السنتر بوينت يجي كل ربع يعني 7:15 - 8:18 …,"['bus', 'Disa', 'university']",2024-10-05
University Bus Schedule,Student Life,شو رقم الباص يلي بوصل للelectric engineering,اذا ما خاب ظني H و E و p211,"['bus', 'electric engineering', 'H', 'E', 'p211']",2024-10-05
Bridging Program Materials,Academic,كهرباء ميكاترونكس مواد البردجينق حقتهم شنو؟,كيمياء وفيزياء و رياضيات,"['bridging', 'materials', 'electrical', 'mechatronics']",2024-10-05
Bridging Program Schedule,Academic,ممكن واحد يرسل جدول E1S2,https://spacescheduler.utmspace.edu.my/view,"['bridging', 'schedule', 'E1S2']",2024-10-05
Bridging Program Schedule,Academic,اللي في سكشن C1S1 الدوام يبدأ الأثنين صحيح؟,اي,"['bridging', 'schedule', 'C1S1']",2024-10-06
University Bus Schedule,Student Life,كيف اقدر اروح من السنتر لل T05?,باصات E,"['bus', 'schedule', 'T05']",2024-10-06
University Bus Schedule,Student Life,هل باصات E تمر من محطة Pusat Pentadbiran UTM?,,"['bus', 'schedule', 'Pusat Pentadbiran UTM']",2024-10-06
Bridging Program Schedule,Academic,سكشن E1S1 بكرا الدوام صح ؟,يب,"['bridging', 'schedule', 'E1S1']",2024-10-06
Bridging Program Schedule,Academic,انا ساكن بالكي ال جي كيف اوصل الى t06 ؟,بص E او D,"['bridging', 'schedule', 'T06', 'bus']",2024-10-06
Bridging Program Schedule,Academic,الان دفعة البريدجينق هذي غير منتظمه يعني بنتاخر سمستر ولا كيف ؟,يب بتدخل سمستر 2 في الجامعة بعد تخلص بترجع تدرس سمستر 1 وهكذا بتكون غير نظامي,"['bridging', 'schedule', 'semester']",2024-10-06
Understanding Semester Progression,Academic,يعني احتاج مثلا افهم مواد السمستر الاول عشان ادرس الثاني؟,بالنسبه للغير منتظم لو دخلت اول سمستر ما راح تأخذ مواد سمستر ٢ كامل لان بعضهم لهم علاقه بمواد سمستر ١ ف بتاخذ مواد تكون تتبع سمستر ١ وتأخذ مواد سمستر ٢ الذي ما لهم علاقه بمواد سمستر ١ حاليا تم عمل جدول للغير منتظمين وصارت أمورهم افضل من قبل,"['سمستر', 'غير منتظم', 'جدول', 'مواد']",2024-10-07
UTM Intake and Academic Year Structure,Academic,يعني شنو غير منتظم لو سمحت,• التقديم على UTM عنده فترتين: October Intake و March Intake • السنة الدراسية في الجامعة تبدأ من شهر October وتنتهي ف أواخر شهر July حسب توزيع التقويم الميلادي اللي الكل يعرفه.. • الطلاب اللي يقدموا أوراقهم عشان التسجيل تبع شهر October (معظم الأحيان) يدرسون ترم الBridging، ثم يبدؤون دراسة مواد الكلية والتخصص بشكل عام ف السمستر اللي بعده مباشرة، وتدخل بعدها عليهم إجازة الصيف وتقفل السنة بالنسبة لهم وهم خلصوا ترم دراسي واحد بس.. [غير منتظمين] • أما اللي يقدموا أوراقهم عشان التسجيل تبع شهر March (معظم الأحيان) يخلصون ترم الBridging، وتدخل فترة إجازة الصيف، ثم يبدؤون دراسة مواد الكلية والتخصص بشكل عام على السمستر اللي بعده من بداية السنة، فتنتهي السنة بالنسبة لهم وهم خلصوا سمسترين.. [منتظمين],"['UTM', 'غير منتظم', 'منتظمين', 'Bridging', 'October Intake', 'March Intake']",2024-10-07
IKAD Renewal Process,Visa/Immigration,يا شباب احد عنده علم كيف نجدد ال ikad,تتجدد مع الفيزا اذا كان ثلاث سنين لازم تجددها بنفسك مع التأمين اولا بيعطوك الجواز وبعدين بعد فتره بيرسلون لك ايميل تروح تستلم ال ikad الجديد,"['IKAD', 'تجديد', 'فيزا', 'تأمين']",2024-10-07
Finding Computer Lab Location,Academic,وين مكان computer lap 5 ؟؟,https://maps.app.goo.gl/sacCBAaRgYiXrvZg8,"['computer lab', 'location', 'map']",2024-10-07
Mathematics Study Resources,Academic,كيف حالكم ياجماعة الخير في اي احد عنده نصيحه مقاطع في اليوتيوب تفيدني في الماث حق البرديجنق؟ لأني قاعد اعاني حالياً انا خريج سعودي حكومي جزاكم الله خير,عندك قناة اسمها organic chemistry tutorials شرح الدكاترة ما ينفهم اصلا في بعضهم شرحه حلو في بعضهم مستحيل تفهم شي هم يشرحون على اساس انك ماخذ الكلام ذا من اول كذا يمر مرور الكرام و يقلك حل,"['ماث', 'برديجنق', 'يوتيوب', 'شرح', 'organic chemistry tutorials']",2024-10-10
Mechanical Engineering Bridging Study Advice,Academic,يا شباب السلام عليكم، أنا ميكانيكا بريدجينج، لو فيه أحد مثلي يعلمني وش اخد هالأسبوع عشان أبدأ أذاكر الين أخلص إجراءات التسجيل.,خش موقع الواي ساج تحصل كل شي,"['ميكانيكا', 'بريدجينج', 'واي ساج', 'تسجيل']",2024-10-11
Transportation to UTM Space,Student Life,يا جماعة الحين من ميلانا ايش اركب من باص للUtm space,اركب بص H من البايو ميديكال او p211 من ايون انزل في Center point واركب D & E,"['باص', 'Utm space', 'Center point']",2024-10-14
Finding Lecture Rooms and Books,Academic,من بكرة ببدأ دوام كيف اعرف مكان المحاضرة في المبنى والكتب حق المقررات كيف أجيبها؟,شوف جدولك وشوف اي قاعه والكتب من الدكتور تشتريها,"['محاضرة', 'مبنى', 'كتب', 'مقررات']",2024-10-14
Physics Study Resources,Academic,بالنسبة لدكتورة الفيزياء هنا شرحها كويس وكويزاتها كلها من ال previous وتعاملها ممتاز برضو,بالنسبة لدكتورة الفيزياء هنا شرحها كويس وكويزاتها كلها من ال previous وتعاملها ممتاز برضو,"['physics', 'doctor', 'quizzes', 'previous exams']",2024-10-15
Mathematics Study Resources,Academic,احد عنده شرح للرياضيات للبريدجينج خاصا درس ال polar coordinates and parametric equations,https://youtu.be/8wWJGmHV4Es?si=p_VnUis9cts4LU6o,"['mathematics', 'bridging', 'polar coordinates', 'parametric equations']",2024-10-15
Mathematics Textbook Inquiry,Academic,في احد عندو كتاب الرياضيات pdf,رابط الدرايف الموجود في الوصف فيه الشيتات فقط ما موجودة كتب,"['mathematics', 'textbook', 'pdf']",2024-10-16
Physics Timetable Inquiry,Academic,السلام عليكم ،ممكن حد يرسلي ال timetable حق الفيزياء بالنسبه للبريدجينج,No direct answer provided.,"['physics', 'timetable', 'bridging']",2024-10-16
Matric Card Replacement,Student Life,يا جماعة عندي سؤال اقدر اطلع بدل ل matric card?,يب بس عليها رسوم اعتقد يعني زي الغرامه,"['matric card', 'replacement', 'fees']",2024-10-16
Mathematics Study Resources,Academic,ياشباب في كتب للرياضيات و الفيزياء وكم سعرها ؟,يب تاخذه من الي يدرسك وبي ٤٠لكل كتاب,"['mathematics', 'physics', 'books', 'price']",2024-10-16
Mathematics Problem Solving,Academic,معليش بس احد عنده حل هذا السؤال؟,حمل تطبيق photo math - واستخدم chat GPT بيفيدك كثير,"['mathematics', 'problem solving', 'photo math', 'chat GPT']",2024-10-26
Mathematics Problem Solving,Academic,طيب بالنسبة لل ii هذي كيف اسويها؟ يعني ايش المقصود اعوض ولا ارسم ولا كيف بالضبط,"تحولها ل x,y موجوده قوانينها في الوحده الأولى","['mathematics', 'problem solving', 'substitution', 'plotting']",2024-10-26
Mathematics Problem Solving,Academic,بالنسبة لهذا السؤال: وما اعرف ايش الخطوة الي بعدها عشان ارتبها للprabolla,اذا صعبت مسائل رياضيات ، استخدم Ai لتحقق من صحة حلك,"['mathematics', 'problem solving', 'parabola', 'AI']",2024-10-27
Mathematics Problem Solving,Academic,الfactorize هذي كيف سواها؟,استخرج 4- عامل مشترك عشان تصير x بالموجب و عدل القوس فتصير معاك y^2= -4( x-1) قارنها بالمعادله العامه لي البرابولا مفتوح من اليسار تلقي انو السالب 4 معناها مفتوحه من اليسار و الvertex (0.1),"['factorize', 'mathematics', 'parabola', 'vertex']",2024-10-27
Mathematics Problem Solving,Academic,بس باقي مافهمت كيف الy^2=4-4x صارت y^2=-4(×-1),سالب 4 اضرب سالب 4 في القوس x-1 حيطلعك نفس القوس الأول,"['mathematics', 'equation transformation', 'factorization']",2024-10-27
Mathematics Problem Solving,Academic,لو اخذنا السالب ٤، حتصير المعادلة كذا -4(1-x)?,ايوه ابدا ما مختلف اضرب و شوف ايش يطلع معك يطلع معك -4x +4 عدل الحدود 4-4x وهذا نفس الناتج,"['mathematics', 'equation transformation', 'factorization']",2024-10-27
Mathematics Problem Solving,Academic,معليش بس احد عنده فيديو شرح للzero polynomial?,,"['zero polynomial', 'mathematics', 'video explanation']",2024-10-28
Mathematics Problem Solving,Academic,في احد في bridging section E1S2,وعليكم السلام اي انا,"['bridging', 'section E1S2', 'mathematics']",2024-10-29
