topic,category,question,answer,keywords,timestamp
Visa Requirements for Umrah,Visa/Immigration,انا اريد اقدم فيزة عمره اش المتطلبات؟,المتطلبات صورة جوازك وصورة شخصية وبعض المكاتب يطلب ضمان من مقيم في السعوديه أو ضمانه من تاجر في اليمن. السعر يختلف من مكتب لمكتب بس المتعارف عليه بين ٦٠٠ إلى ٧٠٠ ريال سعودي. تقدر تطلعها من مكتب هنا أو من مكتب في اليمن.,"['Umrah', 'visa requirements', 'Saudi Arabia']",2024-07-12
Changing Major at UTM,Academic,الي يبغا يغير تخصص في utm لازم يكنسل الفيزا كلها ويرجع من جديد كأنه طالب جديد وبالنسبة لرسوم التسجيل الي دفعها في البداية تكون عندهم خلاص ولا ادفع وحده ثانية ولا كيف وكم تاخذ المعاملة وقت هل نفس الفيزا مدة الاولى او اقل؟,يمكن تلاقي جواب عند مكتب SRAD - https://maps.app.goo.gl/jrtTX4HWq8X11mKV6?g_st=ic,"['change major', 'UTM', 'visa cancellation']",2024-07-15
Bank Services in Malaysia,Other,هل البطاقة البنكية بتاع اي بنك في ماليزيا بتكون ماشية الحوالات عليها في السعودية ولا لا يعني بقدر احول لأي شخص في ماليزيا وانا في السعودية وكذا؟,ايوه طبيعي بس اذا بتحاسب او بتسحب فلوس فالسعوديه فعل ال overseas,"['bank card', 'money transfer', 'Malaysia', 'Saudi Arabia']",2024-07-13
Best Universities for Master's in Architecture in Malaysia,Academic,ايش افضل الجامعات برأيكم لتخصص المهندسين المعمارية للماستر في ماليزيا؟,,"['universities', 'architecture', ""master's program"", 'Malaysia']",2024-07-13
Travel Requirements for Transit in Thailand,Visa/Immigration,هل الترانزيت في تايلند لليمنين مسموح بدون فيزا، مع خطوط طيران مخلفته ، اقل من ٦ ساعات ؟,لا يا شيخ محمد غير مسموح,"['ترانزيت', 'تايلند', 'فيزا', 'يمنيين']",2024-07-16
Visa for Transit through Singapore,Visa/Immigration,انا ناوي اسافر عبر خطوط الإتحاد لكن في ترانزيت في سنغافوره أربع ساعات. هل يحتاج فيزا؟,اتصل لطيران الاتحاد وكلمهم على رحلتك بالتفصيل وقل لهم أحتاج فيزا ترانزيت في سنغافورة أو لا وأول شي تقلهم جنسيتك.,"['ترانزيت', 'سنغافورة', 'فيزا', 'طيران الاتحاد']",2024-07-23
Student Status after Bridging Program,Academic,اليحن الي خلص برجنق يعتبر new student ولا لا وماهي الإجراءات المطلوبة بعد ما اخلص البرجنق؟,اذا نجحت في البردجينق خلاص كل الذي عليك انك تنتظر إلى قبل بدايه السمستر الجاي بأسبوع وهم بيتواصلون معك عبر الايميل.,"['برجنق', 'طالب جديد', 'إجراءات', 'سمستر']",2024-07-19
University Evaluation Process,Academic,ياشباب هل الايفالويشن حق الدكاتره ضروري اسويه؟,على كلام الكلية والجامعة لازم، بس هل فيه اجراءات تجاه اللي ما يسويه، ما قد سمعت.,"['تقييم', 'دكاترة', 'ضروري']",2024-07-23
Rental Car Options in Johor,Other,شباب تعرفو مكتب اقدر استأجر منه سيارة في جوهور اسلمها في كوالا؟,في تطبيق socar.,"['استئجار سيارة', 'جوهور', 'كوالا']",2024-07-18
Visa Duration for Language Students,Visa/Immigration,هل يحسب لطالب اللغة اللي جاي على فيزة الجامعة سنة من يوم يدخله ماليزيا أو من يوم تسجيله في UTM portal؟,لا يوجد جواب مباشر، استفسار يحتاج إلى مزيد من التفاصيل.,"['فيزا', 'طالب لغة', 'ماليزيا', 'UTM']",2024-07-24
Changing Academic Major after Foundation Year,Academic,هل ممكن يغير التخصص أو الكلية بعد إكمال الفاونديشن؟,تكنسل فيزتك الحالية وتخرج من البلد وتقدم فيزا جديدة على التخصص الجديد.,"['تغيير تخصص', 'فاونديشن', 'فيزا']",2024-07-25
Visa Renewal Procedures,Visa/Immigration,استفسار:انا بجدد الجواز وبعدين بجدد الفيزا ايش الاجراءات؟,تجدد الجواز ولما تجدد الفيزا ترفع لهم الجواز الجديد والقديم وأيضًا سيعملون الفيزا الجديدة على الجواز الجديد بشكل تلقائي.,"['تجديد الجواز', 'تجديد الفيزا']",2024-07-25
Work Permission for Students,Student Life,هل اقدر اتوظف و أنا طالب UTM؟,إذا كانت وظيفة بدوام جزئي داخل الجامعة مسموح بها، أما خارجها فهي مقيدة بشروط قد تتطلب موافقة الجامعة.,"['عمل', 'طالب', 'جامعة']",2024-07-27
Visa Cancellation Procedure,Visa/Immigration,هل اقدر أرسل أحد غيري يسلم الجواز حقي لutmi عشان اعمل visa cancellation ولا لازم اروح بنفسي؟,يجب أن تذهب بنفسك لتسليم الجواز.,"['إلغاء فيزا', 'جواز', 'UTMI']",2024-07-28
Tuition Fees for Mechatronics Program,Academic,هل شي حد يعرف كم قيمة الرسوم للسمستر الجاي تخصص ميكاترونيكس؟,بتنزل لك أثناء السمستر على UTM portal.,"['رسوم', 'ميكاترونيكس', 'سمستر']",2024-07-29
Health Declaration for Visa,Visa/Immigration,هل يعرف أحد معلومات إضافية حول health declaration المطلوب لتقديم فيزا EMGS؟,نعم، عليك ملء الاستمارة الخاصة بذلك المقدمة من الإدارة.,"['health declaration', 'EMGS', 'فيزا']",2024-07-29
