topic,category,question,answer,keywords,timestamp
Travel Booking Platforms,Student Life,ياشباب ايش افضل طريقه عشان احجز رحله للسعوديه.,خش موقع اسمه Skyscanner حط التواريخ والوجهه ويطلعلك الاسعار.,"['حجز رحلات', 'سكاي سكانر', 'السعودية']",2024-02-22
Flight Booking for Travel to Saudi Arabia,Student Life,ايش افضل طريقه عشان احجز رحله للسعوديه؟,خش موقع اسمه Skyscanner حط التواريخ والوجهه ويطلعلك الاسعار تبع اكثر من شركه سواء من الموقع الرسمي او طرف ثالث وغالبا الحجز من الموقع الرسمي افضل لانه تكنسل او تعدل براحتك من الموقع او اتصال.,"['رحلة', 'السعودية', 'حجز طيران', 'Skyscanner']",2024-02-22
Tuition Fees Information,Academic,ما هي رسوم السمستر في UTM للميكاترونكس؟,الجديد قريب 8600، وهذه رسوم سمستر فقط. رسوم التأمين والرسوم الأخرى تختلف.,"['UTM', 'رسوم سمستر', 'ميكاترونكس']",2024-02-22
English Language Assessment at University,Academic,هل هناك اختبار للغة الإنجليزية في الجامعة وما نوعه؟,نعم يوجد اختبار اسمه language skills. الدرجه المطلوبه هي ١٦٠ من ١٨٠، ويجب أن تكون فوق المتوسط.,"['اختبار', 'لغة إنجليزية', 'language skills']",2024-02-24
Changing Teaching Methods During Ramadan,Academic,ما هي الخطة لتغيير طرق التدريس خلال رمضان؟,جميع نشاطات التدريس من 5 أبريل 2024 حتى 19 أبريل 2024، ستقام عبر الإنترنت.,"['طرق تدريس', 'رمضان', 'تدريس عبر الإنترنت']",2024-02-25
Payment of Traffic Violations,Other,كيف أستطيع سداد المخالفات المرورية حق UTM؟,تدفع من UTM SMART دفع عادي بتلقاها موجودة.,"['مخالفات مرورية', 'سداد', 'UTM SMART']",2024-02-25
Sending Money to Yemen,Other,كيف يمكنني تحويل الأموال من ماليزيا إلى اليمن؟,تحول عبر Western Union أو MoneyGram على نفس اسم المستلم الموجود في الجواز.,"['تحويل أموال', 'ماليزي', 'اليمن']",2024-02-26
Request for Email Addresses for Academic Purposes,Academic,ممكن ايميل كلية إدارة الأعمال؟,تواصل مع الرقم أو البريد الإلكتروني الذي يقدمه الزملاء.,"['كلية إدارة الأعمال', 'الإيميل', 'استفسار']",2024-02-26
Understanding Lecture Format for Upcoming Semester,Academic,كيف سيكون وضع أول ثلاثة أسابيع من الدراسة؟,أول ثلاثة أسابيع ستكون حضورية، ولكن بعض الكليات أعطت الحرية للطلاب في الحضور أو الأونلاين.,"['الدراسة', 'حضوري', 'أونلاين']",2024-02-27
Lecture Attendance Modes for Semester 2,Academic,كيف سيتم تنظيم المحاضرات في الأسابيع الأولى من الفصل الدراسي الثاني؟,الأسابيع الثلاثة الأولى ستقام بشكل حضوري، ولكن في كلية الكومبيوتر تقدم الحرية للطلاب للاختيار بين الحضور أو الدراسة عبر الإنترنت. الدكاترة سيكونون متواجدين في الكلاس، ولكن يمكن للطلاب حضور المحاضرات من المنزل.,"['محاضرات', 'فصل دراسي', 'حضور', 'أونلاين']",2024-02-27
Visa Reapplication Costs,Visa/Immigration,كم تكلفة تجديد الفيزا؟,تجديد الفيزا السنة ب 803.4.,"['تجديد الفيزا', 'تكلفة', 'عام']",2024-02-29
E-Registration and Fee Deadlines for New Students,Academic,متى آخر موعد لدفع الرسوم والاستمرار في إجراءات ما بعد الفحص الطبي؟,آخر موعد لتقديم الeRegistration هو 29 فبراير، يمكن أيضًا إكمال من 1-7 مارس عبر التواصل مع SRAD، لكن يجب الانتهاء من جميع الإجراءات وتسليم الجواز خلال 30 يومًا من الوصول.,"['eRegistration', 'رسوم', 'إجراءات', 'فحص طبي']",2024-02-29
Contacting the Faculty of Computer Science,Academic,كيف يمكنني التواصل مع كلية علوم الكمبيوتر؟,يمكن التواصل عبر البريد الإلكتروني: computing@utm.my أو contact@fc.utm.my.,"['التواصل', 'كلية علوم الكمبيوتر', 'البريد الإلكتروني']",2024-02-28
GRE Test Inquiry,Academic,هل هناك أحد اختبر من قبل اختبار GRE؟,يرجى التواصل مع محمد مصطفى العمراني عبر الخاص.,"['اختبار GRE', 'استفسار']",2024-02-29
