topic,category,question,answer,keywords,timestamp
University Visa Problems,Visa/Immigration,اذا معاملتي جالسة تمشي في الemgs والفيزا بتنتهي بعد يومين وانا لسا ما سلمت الجواز ايش بيكون الوضع ؟,روح عند UTMI وكلمهم عشان ما تصير overstay يطلعوا لك special pass.,"['EMGS', 'visa', 'overstay']",2024-11-21
Banking Requirements,Academic,هل احتاج الجواز لتحويل أموال في Taman Universiti؟,فقط الجواز يتعاملوا معه لكن جرب وشوف.,"['Taman Universiti', 'money transfer', 'passport']",2024-11-18
Student Office Hours,Academic,متى اوقات دوام الF54؟,من 9 ل 4.,"['Student Recruitment', 'F54', 'office hours']",2024-11-18
Graduate Admission Requirements,Academic,طالب خريج من جامعة خارج ماليزيا هل يحتاج توفل أو ايلتس لدراسة الماجستير في UTM؟,الأقوى في المجره؟ بلا أدنى شك. خلاص مافي داعي، يسجل على طول.,"['graduate admission', 'UTM', 'IELTS', 'TOEFL']",2024-11-18
International Student Services,Visa/Immigration,هل يمكن للطالب الدولي حل مشكلته مع الإقامة أثناء التواجد في ماليزيا؟,إذا حلها وعطوه اسبيشل باس يقدر يروح أي مكان خلال فترة الباس.,"['international students', 'visa issues', 'special pass']",2024-11-23
Ending Internet Contracts,Other,كيف انهي عقدي مع unifi؟,,"['unifi', 'contract termination']",2024-11-23
Visa Renewal Inquiry,Visa/Immigration,إذا عندي الفيزا انتهت وحاب اسافر من ماليزيا، هل يجب اجددها اولا ثم اسافر ولا مش مشكلة اذا سافرت?,نصائح بخصوص تجديد الفيزا قبل السفر.,"['visa', 'renewal', 'travel']",2024-11-25
Chemistry Remedial Classes Announcement,Academic,الإعلان عن سلسلة دروس تقوية في مادة الكيمياء.,يسرنا الإعلان عن سلسلة دروس تقوية في مادة الكيمياء التي ستقام على مدار 4 أيام في المكتبة الجديدة بالقرب من UTM Space من الاثنين إلى الخميس.,"['chemistry', 'remedial classes', 'UTM']",2024-11-25
Artificial Intelligence Major Inquiry,Academic,يا اخوان، في تخصص ذكاء اصطناعي في جوهور؟,لا توجد معلومات واضحة حول توفر التخصص في جوهور.,"['Artificial Intelligence', 'major', 'Johor']",2024-11-25
Library Hours Inquiry,Student Life,متى تقفل المكتبه اليوم؟,٥ العصر.,"['library', 'hours', 'closing time']",2024-11-30
